subj,item1,item2,edge,
FRUTTA,arancia,papaya,0,
FRUTTA,arancia,avocado,0,
FRUTTA,arancia,mela,1,
FRUTTA,arancia,pesca,0,
FRUTTA,arancia,mandarino,0,
FRUTTA,arancia,platano,0,
FRUTTA,arancia,prugna,0,
FRUTTA,arancia,cachi,0,
FRUTTA,arancia,lime,0,
FRUTTA,arancia,banana,1,
FRUTTA,arancia,guaranà,0,
FRUTTA,arancia,limone,0,
FRUTTA,arancia,pompelmo,0,
FRUTTA,arancia,pera,0,
FRUTTA,arancia,melograno,0,
FRUTTA,arancia,uva,0,
FRUTTA,arancia,cocco,0,
FRUTTA,arancia,ciliegia,0,
FRUTTA,arancia,fico,0,
FRUTTA,arancia,fragola,0,
FRUTTA,arancia,kiwi,1,
FRUTTA,lime,susina,0,
FRUTTA,lime,mango,0,
FRUTTA,lime,papaya,0,
FRUTTA,lime,mela,0,
FRUTTA,lime,pesca,0,
FRUTTA,lime,mandarino,0,
FRUTTA,lime,platano,0,
FRUTTA,lime,prugna,0,
FRUTTA,lime,limone,0,
FRUTTA,lime,pompelmo,0,
FRUTTA,lime,pera,0,
FRUTTA,lime,melograno,0,
FRUTTA,lime,uva,0,
FRUTTA,banana,susina,0,
FRUTTA,banana,lampone,0,
FRUTTA,banana,mango,0,
FRUTTA,banana,papaya,0,
FRUTTA,banana,mela,1,
FRUTTA,banana,pesca,1,
FRUTTA,banana,mandarino,0,
FRUTTA,banana,platano,0,
FRUTTA,banana,prugna,0,
FRUTTA,banana,cachi,0,
FRUTTA,banana,lime,0,
FRUTTA,banana,guaranà,0,
FRUTTA,banana,limone,0,
FRUTTA,banana,pompelmo,0,
FRUTTA,banana,pera,1,
FRUTTA,banana,melograno,0,
FRUTTA,banana,uva,1,
FRUTTA,banana,cocco,0,
FRUTTA,banana,ciliegia,0,
FRUTTA,banana,fico,0,
FRUTTA,banana,fragola,1,
FRUTTA,banana,kiwi,1,
FRUTTA,guaranà,susina,0,
FRUTTA,guaranà,lampone,0,
FRUTTA,guaranà,mango,0,
FRUTTA,guaranà,papaya,0,
FRUTTA,guaranà,mela,0,
FRUTTA,guaranà,pesca,0,
FRUTTA,guaranà,mandarino,0,
FRUTTA,guaranà,platano,0,
FRUTTA,guaranà,prugna,0,
FRUTTA,guaranà,lime,0,
FRUTTA,guaranà,limone,0,
FRUTTA,guaranà,pompelmo,0,
FRUTTA,guaranà,pera,0,
FRUTTA,guaranà,melograno,0,
FRUTTA,guaranà,uva,0,
FRUTTA,guaranà,kiwi,0,
FRUTTA,limone,susina,0,
FRUTTA,limone,mango,0,
FRUTTA,limone,papaya,0,
FRUTTA,limone,mela,0,
FRUTTA,limone,pesca,0,
FRUTTA,limone,mandarino,0,
FRUTTA,limone,platano,0,
FRUTTA,limone,prugna,0,
FRUTTA,limone,pompelmo,0,
FRUTTA,limone,pera,0,
FRUTTA,limone,melograno,0,
FRUTTA,limone,uva,0,
FRUTTA,pompelmo,susina,0,
FRUTTA,pompelmo,prugna,0,
FRUTTA,pompelmo,uva,0,
FRUTTA,pera,susina,0,
FRUTTA,pera,pesca,0,
FRUTTA,pera,platano,0,
FRUTTA,pera,prugna,0,
FRUTTA,pera,pompelmo,0,
FRUTTA,pera,uva,1,
FRUTTA,melograno,susina,0,
FRUTTA,melograno,papaya,0,
FRUTTA,melograno,pesca,0,
FRUTTA,melograno,platano,0,
FRUTTA,melograno,prugna,0,
FRUTTA,melograno,pompelmo,0,
FRUTTA,melograno,pera,0,
FRUTTA,melograno,uva,0,
FRUTTA,cocco,susina,0,
FRUTTA,cocco,lampone,0,
FRUTTA,cocco,mango,1,
FRUTTA,cocco,papaya,0,
FRUTTA,cocco,mela,0,
FRUTTA,cocco,pesca,0,
FRUTTA,cocco,mandarino,0,
FRUTTA,cocco,platano,0,
FRUTTA,cocco,prugna,0,
FRUTTA,cocco,lime,0,
FRUTTA,cocco,guaranà,0,
FRUTTA,cocco,limone,0,
FRUTTA,cocco,pompelmo,0,
FRUTTA,cocco,pera,0,
FRUTTA,cocco,melograno,0,
FRUTTA,cocco,uva,0,
FRUTTA,cocco,fico,0,
FRUTTA,cocco,fragola,0,
FRUTTA,cocco,kiwi,0,
FRUTTA,ciliegia,susina,0,
FRUTTA,ciliegia,lampone,0,
FRUTTA,ciliegia,mango,0,
FRUTTA,ciliegia,papaya,0,
FRUTTA,ciliegia,mela,0,
FRUTTA,ciliegia,pesca,1,
FRUTTA,ciliegia,mandarino,0,
FRUTTA,ciliegia,platano,0,
FRUTTA,ciliegia,prugna,0,
FRUTTA,ciliegia,lime,0,
FRUTTA,ciliegia,guaranà,0,
FRUTTA,ciliegia,limone,0,
FRUTTA,ciliegia,pompelmo,0,
FRUTTA,ciliegia,pera,0,
FRUTTA,ciliegia,melograno,0,
FRUTTA,ciliegia,uva,0,
FRUTTA,ciliegia,cocco,0,
FRUTTA,ciliegia,fico,0,
FRUTTA,ciliegia,fragola,1,
FRUTTA,ciliegia,kiwi,0,
FRUTTA,fico,susina,0,
FRUTTA,fico,lampone,0,
FRUTTA,fico,mango,0,
FRUTTA,fico,papaya,0,
FRUTTA,fico,mela,0,
FRUTTA,fico,pesca,0,
FRUTTA,fico,mandarino,0,
FRUTTA,fico,platano,0,
FRUTTA,fico,prugna,0,
FRUTTA,fico,lime,0,
FRUTTA,fico,guaranà,0,
FRUTTA,fico,limone,0,
FRUTTA,fico,pompelmo,0,
FRUTTA,fico,pera,0,
FRUTTA,fico,melograno,0,
FRUTTA,fico,uva,0,
FRUTTA,fico,fragola,0,
FRUTTA,fico,kiwi,0,
FRUTTA,fragola,susina,0,
FRUTTA,fragola,lampone,0,
FRUTTA,fragola,mango,0,
FRUTTA,fragola,papaya,0,
FRUTTA,fragola,mela,0,
FRUTTA,fragola,pesca,0,
FRUTTA,fragola,mandarino,0,
FRUTTA,fragola,platano,0,
FRUTTA,fragola,prugna,0,
FRUTTA,fragola,lime,0,
FRUTTA,fragola,guaranà,0,
FRUTTA,fragola,limone,1,
FRUTTA,fragola,pompelmo,0,
FRUTTA,fragola,pera,0,
FRUTTA,fragola,melograno,0,
FRUTTA,fragola,uva,0,
FRUTTA,fragola,kiwi,0,
FRUTTA,kiwi,susina,0,
FRUTTA,kiwi,lampone,0,
FRUTTA,kiwi,mango,0,
FRUTTA,kiwi,papaya,0,
FRUTTA,kiwi,mela,0,
FRUTTA,kiwi,pesca,1,
FRUTTA,kiwi,mandarino,0,
FRUTTA,kiwi,platano,0,
FRUTTA,kiwi,prugna,0,
FRUTTA,kiwi,lime,0,
FRUTTA,kiwi,limone,0,
FRUTTA,kiwi,pompelmo,0,
FRUTTA,kiwi,pera,0,
FRUTTA,kiwi,melograno,0,
FRUTTA,kiwi,uva,0,
FRUTTA,albicocca,susina,0,
FRUTTA,albicocca,lampone,0,
FRUTTA,albicocca,mango,0,
FRUTTA,albicocca,papaya,0,
FRUTTA,albicocca,avocado,0,
FRUTTA,albicocca,mela,0,
FRUTTA,albicocca,pesca,1,
FRUTTA,albicocca,mandarino,0,
FRUTTA,albicocca,platano,0,
FRUTTA,albicocca,prugna,0,
FRUTTA,albicocca,cachi,0,
FRUTTA,albicocca,arancia,0,
FRUTTA,albicocca,lime,0,
FRUTTA,albicocca,banana,0,
FRUTTA,albicocca,guaranà,0,
FRUTTA,albicocca,limone,0,
FRUTTA,albicocca,pompelmo,0,
FRUTTA,albicocca,pera,0,
FRUTTA,albicocca,melograno,0,
FRUTTA,albicocca,uva,0,
FRUTTA,albicocca,cocco,0,
FRUTTA,albicocca,ciliegia,0,
FRUTTA,albicocca,fico,0,
FRUTTA,albicocca,fragola,0,
FRUTTA,albicocca,kiwi,0,
