id,category,cluster_switch_static,cluster_switch_fluid,switch_rate_static,cluster_size_static,cluster_size_fluid,perseverations,perseveration_words,intrusions,intrusion_words,avg_word_frequency,missing_word_freq_items,avg_aoa,missing_aoa_items
MF-YOtfJxdNv,animali,4.0,4.0,0.26666666666666666,2.6,2.6,1.0,"[[""pavone""]]",2.0,"[[""cerbiatto"", ""palena""]]",1.022,[],5.74,"[""asino"", ""cavallo"", ""cerbiatto"", ""gallina"", ""gallo"", ""gatto"", ""lupo"", ""maiale"", ""palena"", ""pavone"", ""pitone"", ""pulcino"", ""uccello""]"
MP-Z1fUZb7tt,animali,0.0,0.0,0.0,2.5,2.5,0.0,"[[], []]",1.0,"[[], [""semi"", ""allora""]]",0.72875,[],8.85,"[""allora"", ""asino"", ""cavallo"", ""maiale""]"
PL-I775dRZdA,animali,4.0,4.0,0.4375,1.5416666666666665,1.5416666666666665,0.0,"[[], []]",1.5,"[[""lumaca""], [""e"", ""siena""]]",0.9545,[],6.803333333333334,"[""anatra"", ""cavallo"", ""e"", ""gallina"", ""gatto"", ""leone"", ""lumaca"", ""oca"", ""siena"", ""tartaruga"", ""topo"", ""uccello""]"
PNRR-CA-AEG-ihB4iX4so,animali,5.0,5.0,0.5208333333333334,1.5,1.5,0.5,"[[], [""blatta""]]",1.0,"[[], [""macaone"", ""echidna""]]",0.82625,[],6.605,"[""blatta"", ""cavallo"", ""cimice"", ""colombo"", ""cornacchia"", ""echidna"", ""elefante"", ""gatto"", ""macaone"", ""ornitorinco"", ""piccione"", ""pulce"", ""squalo"", ""topo"", ""vipera""]"
PNRR-CA-AG-NVUuOHgdY,animali,7.5,7.5,0.36231884057971014,2.071428571428571,2.071428571428571,1.0,"[[""mantide"", ""religio""], []]",3.0,"[[""religio"", ""specifico"", ""religio""], [""melanzana"", ""della"", ""terni""]]",1.1377053140096618,[],6.156666666666666,"[""aquila"", ""cavalletta"", ""cavallo"", ""cinghiale"", ""della"", ""falco"", ""formica"", ""gabbiano"", ""gatto"", ""ghepardo"", ""giaguaro"", ""lemure"", ""leone"", ""lucertola"", ""maiale"", ""mantide"", ""melanzana"", ""millepiedi"", ""mucca"", ""religio"", ""rondine"", ""scimmia"", ""serpente"", ""sgombro"", ""specifico"", ""terni"", ""tigre"", ""tordo"", ""zanzara""]"
PNRR-CA-EC-ccD2nMGbI,animali,6.5,6.0,0.3590909090909091,2.1875,2.357142857142857,0.5,"[[""tartaruga""], []]",2.0,"[[""bianco"", ""piran"", ""dacqua""], [""dopo""]]",0.8461363636363637,[],6.2975,"[""aquila"", ""balena"", ""bianco"", ""canguro"", ""cavallo"", ""civetta"", ""dacqua"", ""delfino"", ""dopo"", ""elefante"", ""falco"", ""gatto"", ""ghepardo"", ""giraffa"", ""gufo"", ""lama"", ""leone"", ""merlo"", ""orso"", ""orsobruno"", ""orsonero"", ""piran"", ""ratto"", ""rinoceronte"", ""serpente"", ""squalo"", ""tartaruga"", ""tigre"", ""topo""]"
PNRR-CA-ED-rixI7hHV3,animali,0.0,0.0,0.0,1.5,1.5,0.0,"[[], []]",0.0,"[[], []]",6.3725000000000005,[],5.74,"[""gatto""]"
PNRR-CA-FM-opQYDF3T5,animali,9.5,7.5,0.365987460815047,2.3653846153846154,2.861111111111111,4.0,"[[""leone"", ""balena"", ""tigre"", ""gatto""], [""tigre"", ""gatto"", ""orata""]]",1.0,"[[""conta"", ""s\u00ec""], []]",0.635,[],5.74,"[""balena"", ""bradipo"", ""branzino"", ""capodoglio"", ""coleottero"", ""coniglio"", ""conta"", ""delfino"", ""elefante"", ""farfalla"", ""formica"", ""gallina"", ""gatto"", ""gattopardo"", ""ghepardo"", ""giraffa"", ""ippopotamo"", ""leone"", ""leopardo"", ""lepre"", ""lince"", ""orata"", ""orso"", ""pantera"", ""pappagallo"", ""spigola"", ""squalo"", ""squalobalena"", ""s\u00ec"", ""tacchino"", ""talpa"", ""tartaruga"", ""tigre"", ""triglia"", ""uccello""]"
PNRR-CA-GF-47wm7VCAS,animali,8.0,7.5,0.37444444444444447,2.0375,2.1597222222222223,2.0,"[[""cinghiale"", ""volpe"", ""serpente""], [""tigre""]]",3.0,"[[""e"", ""poi"", ""abbiamo""], [""amore"", ""serpenti"", ""scimpanz\u00e8""]]",0.7934777777777777,[],7.445,"[""abbiamo"", ""amore"", ""aquila"", ""asino"", ""bisonte"", ""cavallo"", ""cinghiale"", ""coccodrillo"", ""colomba"", ""coniglio"", ""e"", ""elefante"", ""gallina"", ""gatto"", ""leone"", ""leopardo"", ""lepre"", ""maiale"", ""mulo"", ""pappagallo"", ""passero"", ""pecora"", ""pesce"", ""scimmia"", ""scimpanz\u00e8"", ""serpente"", ""serpentetigre"", ""serpenti"", ""tigre"", ""volpe""]"
PNRR-CA-MKS-wPHqKu0rR,animali,8.0,7.0,0.34285714285714286,2.5555555555555554,2.875,0.5,"[[""leone""], []]",1.0,"[[""lumaca"", ""cerbiatto""], []]",0.8496785714285715,[],6.695,"[""anatra"", ""aquila"", ""castoro"", ""cerbiatto"", ""cigno"", ""coccodrillo"", ""colombo"", ""coniglio"", ""cuculo"", ""elefante"", ""falco"", ""folaga"", ""gallina"", ""gallo"", ""gatto"", ""ghepardo"", ""ghiro"", ""giraffa"", ""gufo"", ""iena"", ""ippopotamo"", ""leone"", ""leopardo"", ""lumaca"", ""marmotta"", ""mosca"", ""passero"", ""pitone"", ""rana"", ""rondine"", ""scoiattolo"", ""serpente"", ""sparviero"", ""tigre"", ""usignolo"", ""zanzara""]"
PNRR-CA-MV-hn14NXOHE,animali,18.0,16.5,0.4215631929046563,2.125,2.3,7.0,"[[""gatto"", ""giraffa"", ""scimmia"", ""leone"", ""serpente""], [""ippopotamo"", ""gatto"", ""giraffa"", ""scoiattolo"", ""scimmia"", ""gallina"", ""serpente""]]",2.5,"[[], [""puntarelle"", ""scimpanz\u00e9"", ""suricate"", ""scimpanz\u00e8"", ""pesci""]]",0.670180155210643,[],7.578333333333333,"[""aquila"", ""asino"", ""babbuino"", ""blatta"", ""bruco"", ""canarino"", ""capra"", ""castoro"", ""cavallo"", ""cervo"", ""cinghiale"", ""colomba"", ""coniglio"", ""criceto"", ""farfalla"", ""fenicottero"", ""formica"", ""gallina"", ""gatto"", ""gazzella"", ""ghepardo"", ""giraffa"", ""ippopotamo"", ""leone"", ""maiale"", ""marmotta"", ""mosca"", ""pappagallo"", ""pavone"", ""pecora"", ""pernice"", ""pesci"", ""piccione"", ""pollo"", ""puntarelle"", ""rana"", ""rinoceronte"", ""scimmia"", ""scimpanz\u00e8"", ""scimpanz\u00e9"", ""scoiattolo"", ""serpente"", ""suricate"", ""tartaruga"", ""tigre"", ""uccello"", ""volpe"", ""zanzara""]"
SMG-ahyZuQyGq,animali,14.0,12.5,0.32291666666666663,2.675,3.1315789473684212,4.0,"[[""gatto"", ""pecora"", ""rondine"", ""capra"", ""mucca"", ""cane"", ""serpente""], [""rondine""]]",4.5,"[[""grifone"", ""stop"", ""posso"", ""ecco"", ""cambiano""], [""cerbiatto"", ""l"", ""poi"", ""rondinone""]]",8.175555555555556,[],7.700500000000001,"[""aquila"", ""biscia"", ""bue"", ""cambiano"", ""capra"", ""castoro"", ""cerbiatto"", ""cervo"", ""cinghiale"", ""colomba"", ""cornacchia"", ""corvo"", ""ecco"", ""fenicottero"", ""formica"", ""gabbiano"", ""gatto"", ""ghepardo"", ""giraffa"", ""grifone"", ""ippopotamo"", ""l"", ""leone"", ""leopardo"", ""lepre"", ""lucertola"", ""maiale"", ""mucca"", ""muflone"", ""orca"", ""orso"", ""passero"", ""pecora"", ""picchio"", ""piccione"", ""posso"", ""ragno"", ""rinoceronte"", ""rondine"", ""rondinone"", ""rondone"", ""scoiattolo"", ""serpente"", ""squalobalena"", ""stambecco"", ""tigre"", ""tortora"", ""verme"", ""vipera"", ""zanzara""]"
SP-57qCWMcgh,animali,21.5,20.0,0.4134295227524972,2.0879446640316206,2.2386363636363633,13.5,"[[""pantera"", ""cinghiale"", ""ghepardo"", ""serpente"", ""pesci"", ""mucca"", ""fenicottero"", ""toro"", ""coccodrillo"", ""ornitorinco"", ""tartaruga""], [""facocero"", ""pantera"", ""cinghiale"", ""gatto"", ""giraffa"", ""mucca"", ""gazzella"", ""elefante"", ""puma"", ""leone"", ""maiale"", ""zebra"", ""cane"", ""coccodrillo"", ""toro"", ""fenicottero""]]",5.0,"[[""pesci"", ""toro"", ""pesci"", ""toro""], [""londra"", ""gaza"", ""colibr\u00ec"", ""toro"", ""falla"", ""toro""]]",0.7753163152053275,[],6.510000000000001,"[""asino"", ""balena"", ""cammello"", ""canguro"", ""cavallo"", ""cinghiale"", ""coccodrillo"", ""colibr\u00ec"", ""coniglio"", ""delfino"", ""dromedario"", ""elefante"", ""ermellino"", ""facocero"", ""falco"", ""falla"", ""farfalla"", ""fenicottero"", ""foca"", ""gallina"", ""gatto"", ""gaza"", ""gazzella"", ""ghepardo"", ""giraffa"", ""iena"", ""lama"", ""leone"", ""leopardo"", ""londra"", ""lontra"", ""maiale"", ""mucca"", ""mulo"", ""oca"", ""ornitorinco"", ""pantera"", ""pesci"", ""piccione"", ""riccio"", ""rinoceronte"", ""scimmia"", ""serpente"", ""squalo"", ""tartaruga"", ""tigre"", ""topo"", ""toro""]"
TB-CmdzjfLO0,animali,5.5,4.5,0.3142414860681114,2.6527777777777777,3.375,1.0,"[[""cornacchia""], [""coccodrillo""]]",3.5,"[[""\u00e8"", ""il"", ""che"", ""la""], [""allora"", ""agnellino"", ""il""]]",2.5672755417956656,[],5.265000000000001,"[""agnellino"", ""agnello"", ""allora"", ""canarino"", ""cavallo"", ""che"", ""cinghiale"", ""coccodrillo"", ""coniglio"", ""cornacchia"", ""gallina"", ""gallo"", ""gatto"", ""il"", ""la"", ""leone"", ""leonessa"", ""maiale"", ""papera"", ""pappagallo"", ""pecora"", ""uccello"", ""\u00e8""]"
AM-UlE0xR5eB,frutta,4.5,4.5,0.4595959595959596,1.5666666666666667,1.5666666666666667,0.5,"[[""fragola""], []]",1.5,"[[""ananas"", ""kaki""], [""anguria""]]",1.200050505050505,[],7.370000000000001,"[""albicocca"", ""ananas"", ""anguria"", ""arancia"", ""ciliegia"", ""fragola"", ""kaki"", ""mandarino"", ""mela"", ""pera"", ""pesca""]"
B1-Prq7S2alQ,frutta,4.0,4.0,0.38095238095238093,1.4583333333333335,1.4583333333333335,1.5,"[[""mela"", ""pera"", ""boh""], []]",3.5,"[[""arancio"", ""mamma"", ""mia"", ""boh"", ""boh""], [""ananas"", ""mirtilli""]]",0.9240000000000002,[],7.328333333333333,"[""ananas"", ""arancio"", ""boh"", ""lampone"", ""mamma"", ""mandarino"", ""mela"", ""melacotogna"", ""melograno"", ""mia"", ""mirtilli"", ""pera""]"
B10-gVKbNaY6G,frutta,17.5,17.5,0.4357142857142857,1.5807453416149069,1.5807453416149069,13.5,"[[""mela"", ""cocco"", ""albicocca"", ""ribes"", ""arancia"", ""mandarancio"", ""banana"", ""ciliegia"", ""pesca"", ""papaya""], [""melone"", ""mela"", ""albicocca"", ""uva"", ""banana"", ""ciliegia"", ""pesca"", ""lampone""]]",11.5,"[[""ananas"", ""mandarancio"", ""mandarancio"", ""per\u00f2"", ""ribes"", ""abbassa"", ""noce"", ""di"", ""anguria"", ""melone"", ""ribes"", ""susino"", ""fragole"", ""mirtilli""], [""anatra"", ""oca"", ""ananas"", ""melone"", ""ribes"", ""melone"", ""anguria"", ""vai"", ""a""]]",293.01992532467534,[],6.4939583333333335,"[""abbassa"", ""albicocca"", ""ananas"", ""anatra"", ""anguria"", ""arancia"", ""ciliegia"", ""cocco"", ""di"", ""fragola"", ""fragole"", ""lampone"", ""limone"", ""mandarancio"", ""mela"", ""melone"", ""mirtilli"", ""mora"", ""nespola"", ""noce"", ""oca"", ""per\u00f2"", ""pesca"", ""prugna"", ""ribes"", ""susina"", ""susino"", ""uva"", ""vai""]"
F2-dhpmHFq1G,frutta,8.0,8.0,0.5277777777777778,1.3246753246753247,1.3246753246753247,1.5,"[[""limone"", ""fico"", ""banana""], []]",3.0,"[[""noce"", ""nocciola"", ""\u00e8""], [""anguria"", ""melone"", ""allora""]]",1.53125,[],8.516666666666667,"[""allora"", ""anguria"", ""arancia"", ""cachi"", ""cocco"", ""ficodindia"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""mora"", ""nocciola"", ""noce"", ""pera"", ""pompelmo"", ""\u00e8""]"
FR-OZRElyHln,frutta,3.0,3.0,0.2548076923076923,2.0833333333333335,2.0833333333333335,1.5,"[[""frutta"", ""arancia"", ""allora""], []]",4.0,"[[""allora"", ""frutta"", ""allora"", ""frutta"", ""se"", ""no""], [""allora"", ""banane""]]",1.788221153846154,[],5.9366666666666665,"[""allora"", ""arancia"", ""banane"", ""frutta"", ""limone"", ""mandarino"", ""mela"", ""pera"", ""se"", ""uva""]"
G8-cGldm2HyP,frutta,10.0,10.0,0.513157894736842,1.3181818181818181,1.3181818181818181,5.0,"[[""mango"", ""arancia"", ""mela"", ""kiwi""], [""mango"", ""mela"", ""pera"", ""nespola"", ""kiwi""]]",5.0,"[[""diavolo"", ""allora"", ""pere"", ""anguria"", ""melone""], [""colore"", ""arancio"", ""caco"", ""anguria"", ""melone""]]",1.179092105263158,[],7.109000000000001,"[""albicocca"", ""allora"", ""anguria"", ""arancia"", ""arancio"", ""caco"", ""colore"", ""diavolo"", ""mandarino"", ""mela"", ""melone"", ""nespola"", ""pera"", ""pere"", ""susina"", ""uva""]"
M4-wLuVAzTiV,frutta,1.5,1.5,0.3,1.0,1.0,0.0,"[[], []]",0.5,"[[], [""allora""]]",1.5950000000000002,[],6.534999999999999,"[""allora"", ""arancia"", ""cachi"", ""ciliegia""]"
M6 (2)-qAVM25oJp,frutta,12.5,12.5,0.5016025641025641,1.228021978021978,1.228021978021978,7.0,"[[""limone"", ""mandarino"", ""uva"", ""arancia"", ""kiwi"", ""banana"", ""fragole""], [""melone"", ""mela"", ""limone"", ""anguria"", ""uva"", ""banana""]]",8.5,"[[""serpente"", ""ananas"", ""ribes"", ""fragole"", ""frutto"", ""castagna"", ""ciliegie"", ""fragole""], [""melone"", ""anguria"", ""per"", ""fragole"", ""tutta"", ""melone"", ""anguria"", ""nespole"", ""fichi""]]",1.815897435897436,[],6.035,"[""ananas"", ""anguria"", ""arancia"", ""cachi"", ""castagna"", ""cedro"", ""ciliegia"", ""ciliegie"", ""fichi"", ""fragola"", ""fragole"", ""frutto"", ""fruttodellapassione"", ""limone"", ""mandarino"", ""mela"", ""melone"", ""nespole"", ""pera"", ""ribes"", ""serpente"", ""susina"", ""tutta"", ""uva""]"
M7-r3VC9GviQ,frutta,7.0,7.0,0.5369318181818181,1.4375,1.4375,4.0,"[[""pesca"", ""albicocca"", ""mela"", ""pera""], [""avocado"", ""pera"", ""banana""]]",2.0,"[[""mirtilli"", ""ananas""], [""ananas"", ""fragole""]]",1.5594318181818183,[],7.7555,"[""albicocca"", ""ananas"", ""arancia"", ""cedro"", ""fragole"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""mirtilli"", ""pera"", ""pesca""]"
MA-k8TRO2jAu,frutta,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",1.0,"[[], [""banane"", ""ciliegie""]]",0.76,[],8.424999999999999,"[""banane"", ""ciliegie""]"
MF-YOtfJxdNv,frutta,1.0,1.0,0.16666666666666666,1.0,1.0,0.0,[[]],4.0,"[[""fragole"", ""melone"", ""ciliegie"", ""castagne""]]",0.6466666666666666,[],9.2,"[""castagne"", ""ciliegie"", ""fragole"", ""melone""]"
MP-Z1fUZb7tt,frutta,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""limone""]"
PL-I775dRZdA,frutta,0.5,0.5,0.25,1.0,1.0,0.0,"[[], []]",0.5,"[[], [""fragole""]]",0.5700000000000001,[],7.56,"[""fragole"", ""limone"", ""mela""]"
PNRR-CA-AEG-ihB4iX4so,frutta,3.0,3.0,0.369047619047619,1.5,1.5,0.5,"[[], [""ciliegia""]]",4.0,"[[""moscerino"", ""nespole""], [""kangoo"", ""lora"", ""ciliegie"", ""fichi"", ""pesche"", ""banane""]]",1.3021428571428573,[],6.876666666666666,"[""albicocca"", ""arancia"", ""banane"", ""ciliegia"", ""ciliegie"", ""cocco"", ""fichi"", ""kangoo"", ""lora"", ""melacotogna"", ""melograno"", ""moscerino"", ""nespole"", ""pesche"", ""uva""]"
PNRR-CA-AG-NVUuOHgdY,frutta,7.5,7.5,0.5539772727272727,1.3642857142857143,1.3642857142857143,0.5,"[[""limone""], []]",2.0,"[[""millepiedi"", ""era"", ""dici""], [""pompia""]]",1.5334375000000002,[],9.055833333333334,"[""albicocca"", ""arancia"", ""ciliegia"", ""dici"", ""fragola"", ""lampone"", ""limone"", ""mandarino"", ""mela"", ""millepiedi"", ""pesca"", ""pompia"", ""uva""]"
