id,listnum,category,item,rt
MP-Z1fUZb7tt,2,verdura,sedano,16332
MP-Z1fUZb7tt,3,animali,semi,61233
MP-Z1fUZb7tt,3,animali,allora,7220
MP-Z1fUZb7tt,3,animali,cavallo,7220
MP-Z1fUZb7tt,3,animali,asino,7220
MP-Z1fUZb7tt,4,frutta,limone,33431
MP-Z1fUZb7tt,5,verdura,pomodori,61199
MP-Z1fUZb7tt,5,verdura,eccetera,61199
PNRR-CA-ED-rixI7hHV3,0,animali,cane,51918
PNRR-CA-ED-rixI7hHV3,1,frutta,pera,22393
PNRR-CA-ED-rixI7hHV3,3,animali,gatto,23024
PNRR-CA-ED-rixI7hHV3,3,animali,cane,23024
PNRR-CA-FM-opQYDF3T5,0,animali,tigre,8103
PNRR-CA-FM-opQYDF3T5,0,animali,leone,8103
PNRR-CA-FM-opQYDF3T5,0,animali,gatto,15905
PNRR-CA-FM-opQYDF3T5,0,animali,ghepardo,15905
PNRR-CA-FM-opQYDF3T5,0,animali,leopardo,15905
PNRR-CA-FM-opQYDF3T5,0,animali,lince,18764
PNRR-CA-FM-opQYDF3T5,0,animali,balena,56346
PNRR-CA-FM-opQYDF3T5,0,animali,delfino,56346
PNRR-CA-FM-opQYDF3T5,1,frutta,kiwi,13028
PNRR-CA-FM-opQYDF3T5,1,frutta,ciliegia,21901
PNRR-CA-FM-opQYDF3T5,1,frutta,melone,21901
PNRR-CA-FM-opQYDF3T5,1,frutta,anguria,21901
PNRR-CA-FM-opQYDF3T5,1,frutta,pera,21901
PNRR-CA-FM-opQYDF3T5,2,verdura,prezzemolo,11801
PNRR-CA-FM-opQYDF3T5,2,verdura,cipolla,11801
PNRR-CA-FM-opQYDF3T5,2,verdura,aglio,11801
PNRR-CA-FM-opQYDF3T5,2,verdura,lattuga,16285
PNRR-CA-FM-opQYDF3T5,2,verdura,iceberg,22268
PNRR-CA-FM-opQYDF3T5,2,verdura,bietola,25246
PNRR-CA-FM-opQYDF3T5,2,verdura,carota,33041
PNRR-CA-FM-opQYDF3T5,2,verdura,pomodori,52667
PNRR-CA-FM-opQYDF3T5,2,verdura,belga,58472
PNRR-CA-FM-opQYDF3T5,3,animali,tigre,5478
PNRR-CA-FM-opQYDF3T5,3,animali,gatto,8148
PNRR-CA-FM-opQYDF3T5,3,animali,cane,13670
PNRR-CA-FM-opQYDF3T5,3,animali,leone,18326
PNRR-CA-FM-opQYDF3T5,3,animali,gattopardo,19995
PNRR-CA-FM-opQYDF3T5,3,animali,lince,22617
PNRR-CA-FM-opQYDF3T5,3,animali,elefante,24865
PNRR-CA-FM-opQYDF3T5,3,animali,giraffa,31157
PNRR-CA-FM-opQYDF3T5,3,animali,delfino,37229
PNRR-CA-FM-opQYDF3T5,3,animali,capodoglio,41333
PNRR-CA-FM-opQYDF3T5,3,animali,squalo,43942
PNRR-CA-FM-opQYDF3T5,3,animali,tartaruga,50274
PNRR-CA-FM-opQYDF3T5,3,animali,orata,60058
PNRR-CA-FM-opQYDF3T5,3,animali,spigola,60058
PNRR-CA-FM-opQYDF3T5,4,frutta,mela,5948
PNRR-CA-FM-opQYDF3T5,4,frutta,pera,5948
PNRR-CA-FM-opQYDF3T5,4,frutta,banana,5948
PNRR-CA-FM-opQYDF3T5,4,frutta,cachi,14554
PNRR-CA-FM-opQYDF3T5,4,frutta,kiwi,14554
PNRR-CA-FM-opQYDF3T5,4,frutta,mandarino,17547
PNRR-CA-FM-opQYDF3T5,4,frutta,clementino,17547
PNRR-CA-FM-opQYDF3T5,5,verdura,bietola,6262
PNRR-CA-FM-opQYDF3T5,5,verdura,carota,14076
PNRR-CA-FM-opQYDF3T5,5,verdura,sedano,14076
PNRR-CA-FM-opQYDF3T5,5,verdura,finocchi,19622
PNRR-CA-FM-opQYDF3T5,5,verdura,pomodori,29697
PNRR-CA-FM-opQYDF3T5,5,verdura,barbabietola,36243
PNRR-CA-AG-NVUuOHgdY,0,animali,formica,6282
PNRR-CA-AG-NVUuOHgdY,0,animali,zanzara,6282
PNRR-CA-AG-NVUuOHgdY,0,animali,ape,6282
PNRR-CA-AG-NVUuOHgdY,0,animali,cavalletta,6282
PNRR-CA-AG-NVUuOHgdY,0,animali,lucertola,10612
PNRR-CA-AG-NVUuOHgdY,0,animali,mantide,10612
PNRR-CA-AG-NVUuOHgdY,0,animali,religio,10612
PNRR-CA-AG-NVUuOHgdY,0,animali,specifico,24670
PNRR-CA-AG-NVUuOHgdY,0,animali,gabbiano,24670
PNRR-CA-AG-NVUuOHgdY,0,animali,rondine,28926
PNRR-CA-AG-NVUuOHgdY,0,animali,tordo,28926
PNRR-CA-AG-NVUuOHgdY,0,animali,sgombro,31979
PNRR-CA-AG-NVUuOHgdY,0,animali,mantide,34996
PNRR-CA-AG-NVUuOHgdY,0,animali,religio,34996
PNRR-CA-AG-NVUuOHgdY,0,animali,cavallo,40256
PNRR-CA-AG-NVUuOHgdY,0,animali,gatto,40256
PNRR-CA-AG-NVUuOHgdY,0,animali,cane,40256
PNRR-CA-AG-NVUuOHgdY,0,animali,giaguaro,54029
PNRR-CA-AG-NVUuOHgdY,0,animali,zebra,54029
PNRR-CA-AG-NVUuOHgdY,0,animali,leone,54029
PNRR-CA-AG-NVUuOHgdY,0,animali,ghepardo,54029
PNRR-CA-AG-NVUuOHgdY,0,animali,scimmia,54029
PNRR-CA-AG-NVUuOHgdY,0,animali,lemure,57271
PNRR-CA-AG-NVUuOHgdY,1,frutta,millepiedi,61096
PNRR-CA-AG-NVUuOHgdY,1,frutta,banana,5215
PNRR-CA-AG-NVUuOHgdY,1,frutta,limone,5215
PNRR-CA-AG-NVUuOHgdY,1,frutta,kiwi,5215
PNRR-CA-AG-NVUuOHgdY,1,frutta,fragola,7732
PNRR-CA-AG-NVUuOHgdY,1,frutta,ciliegia,7732
PNRR-CA-AG-NVUuOHgdY,1,frutta,pesca,13707
PNRR-CA-AG-NVUuOHgdY,1,frutta,limone,13707
PNRR-CA-AG-NVUuOHgdY,1,frutta,era,18082
PNRR-CA-AG-NVUuOHgdY,1,frutta,mela,18082
PNRR-CA-AG-NVUuOHgdY,1,frutta,albicocca,18082
PNRR-CA-AG-NVUuOHgdY,1,frutta,uva,36806
PNRR-CA-AG-NVUuOHgdY,1,frutta,dici,50240
PNRR-CA-AG-NVUuOHgdY,1,frutta,mango,50240
PNRR-CA-AG-NVUuOHgdY,1,frutta,papaya,50240
PNRR-CA-AG-NVUuOHgdY,1,frutta,avocado,54969
PNRR-CA-AG-NVUuOHgdY,2,verdura,carote,8210
PNRR-CA-AG-NVUuOHgdY,2,verdura,pomodori,8210
PNRR-CA-AG-NVUuOHgdY,2,verdura,lattuga,8210
PNRR-CA-AG-NVUuOHgdY,2,verdura,zucchina,25174
PNRR-CA-AG-NVUuOHgdY,2,verdura,melanzana,25174
PNRR-CA-AG-NVUuOHgdY,2,verdura,carota,25174
PNRR-CA-AG-NVUuOHgdY,2,verdura,pomodoro,25174
PNRR-CA-AG-NVUuOHgdY,2,verdura,la,40827
PNRR-CA-AG-NVUuOHgdY,2,verdura,cipolla,40827
PNRR-CA-AG-NVUuOHgdY,2,verdura,sedano,40827
PNRR-CA-AG-NVUuOHgdY,2,verdura,il,55840
PNRR-CA-AG-NVUuOHgdY,2,verdura,cavolo,55840
PNRR-CA-AG-NVUuOHgdY,2,verdura,la,55840
PNRR-CA-AG-NVUuOHgdY,2,verdura,verza,55840
PNRR-CA-AG-NVUuOHgdY,3,animali,melanzana,61179
PNRR-CA-AG-NVUuOHgdY,3,animali,cinghiale,10654
PNRR-CA-AG-NVUuOHgdY,3,animali,maiale,10654
PNRR-CA-AG-NVUuOHgdY,3,animali,mucca,10654
PNRR-CA-AG-NVUuOHgdY,3,animali,cavallo,10654
PNRR-CA-AG-NVUuOHgdY,3,animali,cane,10654
PNRR-CA-AG-NVUuOHgdY,3,animali,gatto,10654
PNRR-CA-AG-NVUuOHgdY,3,animali,rondine,17381
PNRR-CA-AG-NVUuOHgdY,3,animali,aquila,17381
PNRR-CA-AG-NVUuOHgdY,3,animali,falco,17381
PNRR-CA-AG-NVUuOHgdY,3,animali,leone,30110
PNRR-CA-AG-NVUuOHgdY,3,animali,della,30110
PNRR-CA-AG-NVUuOHgdY,3,animali,tigre,30110
PNRR-CA-AG-NVUuOHgdY,3,animali,millepiedi,41413
PNRR-CA-AG-NVUuOHgdY,3,animali,terni,47884
PNRR-CA-AG-NVUuOHgdY,3,animali,termite,47884
PNRR-CA-AG-NVUuOHgdY,3,animali,serpente,52872
PNRR-CA-AG-NVUuOHgdY,3,animali,lucertola,58309
PNRR-CA-AG-NVUuOHgdY,4,frutta,banana,4453
PNRR-CA-AG-NVUuOHgdY,4,frutta,limone,4453
PNRR-CA-AG-NVUuOHgdY,4,frutta,lampone,4453
PNRR-CA-AG-NVUuOHgdY,4,frutta,fragola,7234
PNRR-CA-AG-NVUuOHgdY,4,frutta,mela,15058
PNRR-CA-AG-NVUuOHgdY,4,frutta,arancia,33437
PNRR-CA-AG-NVUuOHgdY,4,frutta,mandarino,33437
PNRR-CA-AG-NVUuOHgdY,4,frutta,pompia,40205
PNRR-CA-AG-NVUuOHgdY,4,frutta,uva,56887
PNRR-CA-AG-NVUuOHgdY,4,frutta,fico,56887
PNRR-CA-AG-NVUuOHgdY,4,frutta,pesca,56887
PNRR-CA-AG-NVUuOHgdY,5,verdura,allora,2888
PNRR-CA-AG-NVUuOHgdY,5,verdura,carota,2888
PNRR-CA-AG-NVUuOHgdY,5,verdura,insalata,19067
PNRR-CA-AG-NVUuOHgdY,5,verdura,radicchio,19067
PNRR-CA-AG-NVUuOHgdY,5,verdura,puntarelle,25461
PNRR-CA-AG-NVUuOHgdY,5,verdura,pomodoro,32759
PNRR-CA-AG-NVUuOHgdY,5,verdura,verza,46110
PNRR-CA-AG-NVUuOHgdY,5,verdura,la,46110
PNRR-CA-AG-NVUuOHgdY,5,verdura,rapa,46110
PNRR-CA-AG-NVUuOHgdY,5,verdura,cicoria,51770
PNRR-CA-FM-opQYDF3T5,0,animali,gatto,3155
PNRR-CA-FM-opQYDF3T5,0,animali,tigre,3155
PNRR-CA-FM-opQYDF3T5,0,animali,leone,5481
PNRR-CA-FM-opQYDF3T5,0,animali,orso,10916
PNRR-CA-FM-opQYDF3T5,0,animali,ippopotamo,10916
PNRR-CA-FM-opQYDF3T5,0,animali,balena,16872
PNRR-CA-FM-opQYDF3T5,0,animali,conta,20279
PNRR-CA-FM-opQYDF3T5,0,animali,balena,20279
PNRR-CA-FM-opQYDF3T5,0,animali,sì,20279
PNRR-CA-FM-opQYDF3T5,0,animali,formica,25443
PNRR-CA-FM-opQYDF3T5,0,animali,coleottero,27630
PNRR-CA-FM-opQYDF3T5,0,animali,farfalla,33728
PNRR-CA-FM-opQYDF3T5,0,animali,uccello,37854
PNRR-CA-FM-opQYDF3T5,0,animali,tacchino,51754
PNRR-CA-FM-opQYDF3T5,1,frutta,mela,4219
PNRR-CA-FM-opQYDF3T5,1,frutta,pera,4219
PNRR-CA-FM-opQYDF3T5,1,frutta,kiwi,4219
PNRR-CA-FM-opQYDF3T5,1,frutta,ananas,5954
PNRR-CA-FM-opQYDF3T5,1,frutta,arancia,11210
PNRR-CA-FM-opQYDF3T5,1,frutta,pesca,11210
PNRR-CA-FM-opQYDF3T5,1,frutta,uva,11210
PNRR-CA-FM-opQYDF3T5,1,frutta,noce,23339
PNRR-CA-FM-opQYDF3T5,1,frutta,mandarino,40023
PNRR-CA-FM-opQYDF3T5,2,verdura,cetriolo,2826
PNRR-CA-FM-opQYDF3T5,2,verdura,prezzemolo,8186
PNRR-CA-FM-opQYDF3T5,2,verdura,finocchio,9985
PNRR-CA-FM-opQYDF3T5,2,verdura,bietola,17677
PNRR-CA-FM-opQYDF3T5,2,verdura,ravanello,19856
PNRR-CA-FM-opQYDF3T5,2,verdura,pomodoro,22657
PNRR-CA-FM-opQYDF3T5,3,animali,squalobalena,5692
PNRR-CA-FM-opQYDF3T5,3,animali,branzino,12861
PNRR-CA-FM-opQYDF3T5,3,animali,orata,12861
PNRR-CA-FM-opQYDF3T5,3,animali,triglia,16915
PNRR-CA-FM-opQYDF3T5,3,animali,tigre,19518
PNRR-CA-FM-opQYDF3T5,3,animali,pantera,19518
PNRR-CA-FM-opQYDF3T5,3,animali,gatto,21218
PNRR-CA-FM-opQYDF3T5,3,animali,coleottero,31983
PNRR-CA-FM-opQYDF3T5,3,animali,formica,31983
PNRR-CA-FM-opQYDF3T5,3,animali,talpa,36413
PNRR-CA-FM-opQYDF3T5,3,animali,bradipo,44225
PNRR-CA-FM-opQYDF3T5,3,animali,pappagallo,48166
PNRR-CA-FM-opQYDF3T5,3,animali,gallina,51468
PNRR-CA-FM-opQYDF3T5,3,animali,coniglio,57307
PNRR-CA-FM-opQYDF3T5,3,animali,lepre,57307
PNRR-CA-FM-opQYDF3T5,4,frutta,pera,5586
PNRR-CA-FM-opQYDF3T5,4,frutta,mela,5586
PNRR-CA-FM-opQYDF3T5,4,frutta,banana,5586
PNRR-CA-FM-opQYDF3T5,4,frutta,kiwi,5586
PNRR-CA-FM-opQYDF3T5,4,frutta,arancia,34837
PNRR-CA-FM-opQYDF3T5,4,frutta,anguria,37792
PNRR-CA-FM-opQYDF3T5,4,frutta,susina,55555
PNRR-CA-FM-opQYDF3T5,5,verdura,bietola,5505
PNRR-CA-FM-opQYDF3T5,5,verdura,ravanello,5505
PNRR-CA-FM-opQYDF3T5,5,verdura,cipolla,10956
PNRR-CA-FM-opQYDF3T5,5,verdura,sedano,15847
PNRR-CA-FM-opQYDF3T5,5,verdura,lattuga,23093
PNRR-CA-GF-47wm7VCAS,0,animali,cane,12845
PNRR-CA-GF-47wm7VCAS,0,animali,e,12845
PNRR-CA-GF-47wm7VCAS,0,animali,gatto,12845
PNRR-CA-GF-47wm7VCAS,0,animali,lepre,12845
PNRR-CA-GF-47wm7VCAS,0,animali,volpe,12845
PNRR-CA-GF-47wm7VCAS,0,animali,cinghiale,12845
PNRR-CA-GF-47wm7VCAS,0,animali,leone,12845
PNRR-CA-GF-47wm7VCAS,0,animali,tigre,12845
PNRR-CA-GF-47wm7VCAS,0,animali,leopardo,12845
PNRR-CA-GF-47wm7VCAS,0,animali,elefante,12845
PNRR-CA-GF-47wm7VCAS,0,animali,coccodrillo,15539
PNRR-CA-GF-47wm7VCAS,0,animali,volpe,17887
PNRR-CA-GF-47wm7VCAS,0,animali,pappagallo,21537
PNRR-CA-GF-47wm7VCAS,0,animali,maiale,30999
PNRR-CA-GF-47wm7VCAS,0,animali,pecora,30999
PNRR-CA-GF-47wm7VCAS,0,animali,coniglio,34307
PNRR-CA-GF-47wm7VCAS,0,animali,asino,34307
PNRR-CA-GF-47wm7VCAS,0,animali,cavallo,36934
PNRR-CA-GF-47wm7VCAS,0,animali,passero,44431
PNRR-CA-GF-47wm7VCAS,0,animali,cinghiale,49011
PNRR-CA-GF-47wm7VCAS,0,animali,serpente,53849
PNRR-CA-GF-47wm7VCAS,0,animali,serpente,57798
PNRR-CA-GF-47wm7VCAS,0,animali,poi,57798
PNRR-CA-GF-47wm7VCAS,0,animali,abbiamo,57798
PNRR-CA-GF-47wm7VCAS,0,animali,scimmia,57798
PNRR-CA-GF-47wm7VCAS,1,frutta,arancio,13288
PNRR-CA-GF-47wm7VCAS,1,frutta,ananas,13288
PNRR-CA-GF-47wm7VCAS,1,frutta,mela,13288
PNRR-CA-GF-47wm7VCAS,1,frutta,pera,13288
PNRR-CA-GF-47wm7VCAS,1,frutta,fragola,13288
PNRR-CA-GF-47wm7VCAS,1,frutta,kiwi,13288
PNRR-CA-GF-47wm7VCAS,1,frutta,uva,18940
PNRR-CA-GF-47wm7VCAS,1,frutta,limone,29222
PNRR-CA-GF-47wm7VCAS,1,frutta,palline,41434
PNRR-CA-GF-47wm7VCAS,1,frutta,neri,41434
PNRR-CA-GF-47wm7VCAS,1,frutta,banana,49638
PNRR-CA-GF-47wm7VCAS,2,verdura,finocchi,4800
PNRR-CA-GF-47wm7VCAS,2,verdura,lattuga,7247
PNRR-CA-GF-47wm7VCAS,2,verdura,aglio,36840
PNRR-CA-GF-47wm7VCAS,3,animali,pappagallo,4336
PNRR-CA-GF-47wm7VCAS,3,animali,amore,7295
PNRR-CA-GF-47wm7VCAS,3,animali,tigre,7295
PNRR-CA-GF-47wm7VCAS,3,animali,volpe,7295
PNRR-CA-GF-47wm7VCAS,3,animali,pesce,10365
PNRR-CA-GF-47wm7VCAS,3,animali,aquila,12975
PNRR-CA-GF-47wm7VCAS,3,animali,colomba,16792
PNRR-CA-GF-47wm7VCAS,3,animali,cinghiale,18914
PNRR-CA-GF-47wm7VCAS,3,animali,serpentetigre,29798
PNRR-CA-GF-47wm7VCAS,3,animali,serpenti,37432
PNRR-CA-GF-47wm7VCAS,3,animali,tigre,37432
PNRR-CA-GF-47wm7VCAS,3,animali,gorilla,41273
PNRR-CA-GF-47wm7VCAS,3,animali,scimpanzè,41273
PNRR-CA-GF-47wm7VCAS,3,animali,bisonte,43995
PNRR-CA-GF-47wm7VCAS,3,animali,asino,47627
PNRR-CA-GF-47wm7VCAS,3,animali,mulo,47627
