"id","listnum","category","item","rt"
"015-Wxp5TYig8","5","verdura","pomodori","8691"
"015-Wxp5TYig8","5","verdura","verza","8691"
"015-Wxp5TYig8","5","verdura","cavolfiore","13540"
"015-Wxp5TYig8","5","verdura","radicchio","17829"
"015-Wxp5TYig8","5","verdura","insalata","17829"
"015-Wxp5TYig8","5","verdura","carote","17829"
"015-Wxp5TYig8","5","verdura","cipolla","24625"
"015-Wxp5TYig8","5","verdura","fagiolini","28263"
"015-Wxp5TYig8","5","verdura","ceci","33339"
"015-Wxp5TYig8","5","verdura","solletico","49136"
"015-Wxp5TYig8","5","verdura","minestrone","49136"
"015-Wxp5TYig8","5","verdura","l'ho","49136"
"015-Wxp5TYig8","5","verdura","fregata","49136"
"PNRRFE017-xU0WMlFgK","0","animali","ah","14590"
"PNRRFE017-xU0WMlFgK","0","animali","no","14590"
"PNRRFE017-xU0WMlFgK","0","animali","tutti","14590"
"PNRRFE017-xU0WMlFgK","0","animali","gli","14590"
"PNRRFE017-xU0WMlFgK","0","animali","animali","14590"
"PNRRFE017-xU0WMlFgK","0","animali","che","14590"
"PNRRFE017-xU0WMlFgK","0","animali","le","14590"
"PNRRFE017-xU0WMlFgK","0","animali","vengono","14590"
"PNRRFE017-xU0WMlFgK","0","animali","in","14590"
"PNRRFE017-xU0WMlFgK","0","animali","mente","14590"
"PNRRFE017-xU0WMlFgK","0","animali","allora","14590"
"PNRRFE017-xU0WMlFgK","0","animali","cane","14590"
"PNRRFE017-xU0WMlFgK","0","animali","gatto","14590"
"PNRRFE017-xU0WMlFgK","0","animali","tigre","14590"
"PNRRFE017-xU0WMlFgK","0","animali","leone","14590"
"PNRRFE017-xU0WMlFgK","0","animali","serpente","14590"
"PNRRFE017-xU0WMlFgK","0","animali","gallina","14590"
"PNRRFE017-xU0WMlFgK","0","animali","gallo","14590"
"PNRRFE017-xU0WMlFgK","0","animali","giaguaro","14590"
"PNRRFE017-xU0WMlFgK","0","animali","leone","14590"
"PNRRFE017-xU0WMlFgK","0","animali","puma","18380"
"PNRRFE017-xU0WMlFgK","0","animali","pantera","18380"
"PNRRFE017-xU0WMlFgK","0","animali","coccodrillo","23569"
"PNRRFE017-xU0WMlFgK","0","animali","mosca","23569"
"PNRRFE017-xU0WMlFgK","0","animali","zanzara","23569"
"PNRRFE017-xU0WMlFgK","0","animali","scarafaggio","30955"
"PNRRFE017-xU0WMlFgK","0","animali","farfalla","36052"
"PNRRFE017-xU0WMlFgK","0","animali","pesce","36052"
"PNRRFE017-xU0WMlFgK","0","animali","polpo","40080"
"PNRRFE017-xU0WMlFgK","0","animali","vongola","45128"
"PNRRFE017-xU0WMlFgK","0","animali","scampo","54078"
"PNRRFE017-xU0WMlFgK","0","animali","gamberone","54078"
"PNRRFE017-xU0WMlFgK","0","animali","libellula","58751"
"PNRRFE017-xU0WMlFgK","1","frutta","arancio","5947"
"PNRRFE017-xU0WMlFgK","1","frutta","mandarino","5947"
"PNRRFE017-xU0WMlFgK","1","frutta","limone","5947"
"PNRRFE017-xU0WMlFgK","1","frutta","bergamotto","5947"
"PNRRFE017-xU0WMlFgK","1","frutta","pompelmo","11080"
"PNRRFE017-xU0WMlFgK","1","frutta","cocomero","11080"
"PNRRFE017-xU0WMlFgK","1","frutta","melone","11080"
"PNRRFE017-xU0WMlFgK","1","frutta","pesca","13364"
"PNRRFE017-xU0WMlFgK","1","frutta","noce","17987"
"PNRRFE017-xU0WMlFgK","1","frutta","di","17987"
"PNRRFE017-xU0WMlFgK","1","frutta","cocco","17987"
"PNRRFE017-xU0WMlFgK","1","frutta","avocado","21600"
"PNRRFE017-xU0WMlFgK","1","frutta","mango","21600"
"PNRRFE017-xU0WMlFgK","1","frutta","ananas","21600"
"PNRRFE017-xU0WMlFgK","1","frutta","uva","25945"
"PNRRFE017-xU0WMlFgK","1","frutta","fragole","34401"
"PNRRFE017-xU0WMlFgK","1","frutta","con","44711"
"PNRRFE017-xU0WMlFgK","1","frutta","tutta","44711"
"PNRRFE017-xU0WMlFgK","1","frutta","la","44711"
"PNRRFE017-xU0WMlFgK","1","frutta","frutta","44711"
"PNRRFE017-xU0WMlFgK","1","frutta","che","44711"
"PNRRFE017-xU0WMlFgK","1","frutta","c'è","44711"
"PNRRFE017-xU0WMlFgK","1","frutta","mele","50646"
"PNRRFE017-xU0WMlFgK","2","verdura","bietole","5398"
"PNRRFE017-xU0WMlFgK","2","verdura","spinaci","5398"
"PNRRFE017-xU0WMlFgK","2","verdura","cicoria","5398"
"PNRRFE017-xU0WMlFgK","2","verdura","fagiolini","7345"
"PNRRFE017-xU0WMlFgK","2","verdura","cavolfiore","12556"
"PNRRFE017-xU0WMlFgK","2","verdura","verde","12556"
"PNRRFE017-xU0WMlFgK","2","verdura","quello","16753"
"PNRRFE017-xU0WMlFgK","2","verdura","bianco","16753"
"PNRRFE017-xU0WMlFgK","2","verdura","insalata","22590"
"PNRRFE017-xU0WMlFgK","2","verdura","cavolo","31926"
"PNRRFE017-xU0WMlFgK","2","verdura","nero","31926"
"PNRRFE017-xU0WMlFgK","2","verdura","viene","47437"
"PNRRFE017-xU0WMlFgK","2","verdura","più","47437"
"PNRRFE017-xU0WMlFgK","2","verdura","niente","47437"
"PNRRFE017-xU0WMlFgK","2","verdura","mi","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","sono","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","ricordata","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","quello","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","che","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","mangio","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","io","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","di","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","solito","56305"
"PNRRFE017-xU0WMlFgK","2","verdura","poi","60587"
"PNRRFE017-xU0WMlFgK","2","verdura","magari","60587"
"PNRRFE017-xU0WMlFgK","2","verdura","mi","60587"
"PNRRFE017-xU0WMlFgK","2","verdura","vengono","60587"
"PNRRFE017-xU0WMlFgK","2","verdura","in","60587"
"PNRRFE017-xU0WMlFgK","2","verdura","mente","60587"
"PNRRFE017-xU0WMlFgK","2","verdura","dopo","60587"
"PNRRFE017-xU0WMlFgK","3","animali","cane","3276"
"PNRRFE017-xU0WMlFgK","3","animali","e","3276"
"PNRRFE017-xU0WMlFgK","3","animali","gatto","3276"
"PNRRFE017-xU0WMlFgK","3","animali","leone","6421"
"PNRRFE017-xU0WMlFgK","3","animali","leonessa","6421"
"PNRRFE017-xU0WMlFgK","3","animali","pantera","9403"
"PNRRFE017-xU0WMlFgK","3","animali","puma","9403"
"PNRRFE017-xU0WMlFgK","3","animali","serpente","15773"
"PNRRFE017-xU0WMlFgK","3","animali","coccodrillo","15773"
"PNRRFE017-xU0WMlFgK","3","animali","mosca","15773"
"PNRRFE017-xU0WMlFgK","3","animali","zanzara","15773"
"PNRRFE017-xU0WMlFgK","3","animali","scarafaggio","19135"
"PNRRFE017-xU0WMlFgK","3","animali","libellula","24811"
"PNRRFE017-xU0WMlFgK","3","animali","farfalla","24811"
"PNRRFE017-xU0WMlFgK","3","animali","squalo","24811"
"PNRRFE017-xU0WMlFgK","3","animali","barracuda","27682"
"PNRRFE017-xU0WMlFgK","3","animali","piranha","29565"
"PNRRFE017-xU0WMlFgK","3","animali","pesce","34861"
"PNRRFE017-xU0WMlFgK","3","animali","palla","34861"
"PNRRFE017-xU0WMlFgK","3","animali","delfino","40285"
"PNRRFE017-xU0WMlFgK","3","animali","adesso","57917"
"PNRRFE017-xU0WMlFgK","3","animali","ne","57917"
"PNRRFE017-xU0WMlFgK","3","animali","ho","57917"
"PNRRFE017-xU0WMlFgK","3","animali","aggiunti","57917"
"PNRRFE017-xU0WMlFgK","3","animali","altri","57917"
"PNRRFE017-xU0WMlFgK","3","animali","però","57917"
"PNRRFE017-xU0WMlFgK","3","animali","prima","57917"
"PNRRFE017-xU0WMlFgK","3","animali","li","57917"
"PNRRFE017-xU0WMlFgK","3","animali","ho","57917"
"PNRRFE017-xU0WMlFgK","3","animali","detti","57917"
"PNRRFE017-xU0WMlFgK","3","animali","di","57917"
"PNRRFE017-xU0WMlFgK","3","animali","più","57917"
"PNRRFE017-xU0WMlFgK","3","animali","forse","57917"
"PNRRFE017-xU0WMlFgK","4","frutta","pera","4702"
"PNRRFE017-xU0WMlFgK","4","frutta","mela","4702"
"PNRRFE017-xU0WMlFgK","4","frutta","banana","4702"
"PNRRFE017-xU0WMlFgK","4","frutta","arancio","8388"
"PNRRFE017-xU0WMlFgK","4","frutta","clementino","8388"
"PNRRFE017-xU0WMlFgK","4","frutta","pompelmo","11035"
"PNRRFE017-xU0WMlFgK","4","frutta","papaya","13881"
"PNRRFE017-xU0WMlFgK","4","frutta","pesca","18867"
"PNRRFE017-xU0WMlFgK","4","frutta","albicocca","22313"
"PNRRFE017-xU0WMlFgK","4","frutta","fragola","22313"
"PNRRFE017-xU0WMlFgK","4","frutta","nettarine","26778"
"PNRRFE017-xU0WMlFgK","4","frutta","ciliegie","32430"
"PNRRFE017-xU0WMlFgK","4","frutta","uva","35903"
"PNRRFE017-xU0WMlFgK","4","frutta","l'uva","41026"
"PNRRFE017-xU0WMlFgK","4","frutta","fragola","41026"
"PNRRFE017-xU0WMlFgK","4","frutta","non","56138"
"PNRRFE017-xU0WMlFgK","4","frutta","mi","56138"
"PNRRFE017-xU0WMlFgK","4","frutta","viene","56138"
"PNRRFE017-xU0WMlFgK","4","frutta","nient'altro","56138"
"PNRRFE017-xU0WMlFgK","5","verdura","cavolfiore","3661"
"PNRRFE017-xU0WMlFgK","5","verdura","cavolo","6006"
"PNRRFE017-xU0WMlFgK","5","verdura","cappuccio","6006"
"PNRRFE017-xU0WMlFgK","5","verdura","cavolo","12814"
"PNRRFE017-xU0WMlFgK","5","verdura","nero","12814"
"PNRRFE017-xU0WMlFgK","5","verdura","insalata","12814"
"PNRRFE017-xU0WMlFgK","5","verdura","puntarella","20899"
"PNRRFE017-xU0WMlFgK","5","verdura","carciofi","25207"
"PNRRFE017-xU0WMlFgK","5","verdura","cavolo","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","nero","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","l'ho","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","detto","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","broccoletti","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","cavolini","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","di","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","bruxelles","36554"
"PNRRFE017-xU0WMlFgK","5","verdura","cicoria","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","l'ho","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","detto","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","anche","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","la","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","il","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","radicchio","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","a","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","trevigiano","54393"
"PNRRFE017-xU0WMlFgK","5","verdura","c'è","59123"
"PNRRFE017-xU0WMlFgK","5","verdura","anche","59123"
"PNRRFE017-xU0WMlFgK","5","verdura","il","59123"
"PNRRFE017-xU0WMlFgK","5","verdura","radicchio","59123"
"PNRRFE017-xU0WMlFgK","5","verdura","variegato","59123"
"PNRRFE036-jpLIwhmqB","0","animali","cane","14509"
"PNRRFE036-jpLIwhmqB","0","animali","gatto","14509"
"PNRRFE036-jpLIwhmqB","0","animali","uccellino","14509"
"PNRRFE036-jpLIwhmqB","0","animali","pollo","14509"
"PNRRFE036-jpLIwhmqB","0","animali","coniglio","14509"
"PNRRFE036-jpLIwhmqB","0","animali","mucca","14509"
"PNRRFE036-jpLIwhmqB","0","animali","vitello","14509"
"PNRRFE036-jpLIwhmqB","0","animali","leone","14509"
"PNRRFE036-jpLIwhmqB","0","animali","tigre","14509"
"PNRRFE036-jpLIwhmqB","0","animali","elefante","14509"
"PNRRFE036-jpLIwhmqB","0","animali","ippopotamo","14509"
"PNRRFE036-jpLIwhmqB","0","animali","coccodrillo","14509"
"PNRRFE036-jpLIwhmqB","0","animali","scarafaggio","23015"
"PNRRFE036-jpLIwhmqB","0","animali","ragno","23015"
"PNRRFE036-jpLIwhmqB","0","animali","serpente","23015"
"PNRRFE036-jpLIwhmqB","0","animali","ranocchio","23015"
"PNRRFE036-jpLIwhmqB","0","animali","dinosauro","28586"
"PNRRFE036-jpLIwhmqB","0","animali","mammut","28586"
"PNRRFE036-jpLIwhmqB","0","animali","formica","32741"
"PNRRFE036-jpLIwhmqB","0","animali","iena","37921"
"PNRRFE036-jpLIwhmqB","0","animali","falco","42082"
"PNRRFE036-jpLIwhmqB","0","animali","scimmia","42082"
"PNRRFE036-jpLIwhmqB","0","animali","aquila","45462"
"PNRRFE036-jpLIwhmqB","0","animali","vespa","51732"
"PNRRFE036-jpLIwhmqB","0","animali","farfalla","56732"
"PNRRFE036-jpLIwhmqB","0","animali","bruco","56732"
"PNRRFE036-jpLIwhmqB","0","animali","pulcino","60045"
"PNRRFE036-jpLIwhmqB","1","frutta","mela","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","pera","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","banana","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","uva","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","arancia","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","mandarino","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","a","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","cocomero","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","melone","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","pesca","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","pera","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","melograno","13232"
"PNRRFE036-jpLIwhmqB","1","frutta","noche","17331"
"PNRRFE036-jpLIwhmqB","1","frutta","prugna","23741"
"PNRRFE036-jpLIwhmqB","1","frutta","albicocca","23741"
"PNRRFE036-jpLIwhmqB","1","frutta","mirtillo","27930"
"PNRRFE036-jpLIwhmqB","1","frutta","mora","27930"
"PNRRFE036-jpLIwhmqB","1","frutta","nespola","30488"
"PNRRFE036-jpLIwhmqB","1","frutta","mango","41893"
"PNRRFE036-jpLIwhmqB","1","frutta","frutti","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","esotici","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","ma","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","non","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","mi","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","ricordo","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","i","60038"
"PNRRFE036-jpLIwhmqB","1","frutta","nomi","60038"
"PNRRFE036-jpLIwhmqB","2","verdura","allora","6322"
"PNRRFE036-jpLIwhmqB","2","verdura","insalata","6322"
"PNRRFE036-jpLIwhmqB","2","verdura","carota","9544"
"PNRRFE036-jpLIwhmqB","2","verdura","patata","9544"
"PNRRFE036-jpLIwhmqB","2","verdura","cipolla","9544"
"PNRRFE036-jpLIwhmqB","2","verdura","fagiolini","12819"
"PNRRFE036-jpLIwhmqB","2","verdura","fagioli","12819"
"PNRRFE036-jpLIwhmqB","2","verdura","ceci","18588"
"PNRRFE036-jpLIwhmqB","2","verdura","pomodori","18588"
"PNRRFE036-jpLIwhmqB","2","verdura","broccoli","27597"
"PNRRFE036-jpLIwhmqB","2","verdura","cavolfiore","27597"
"PNRRFE036-jpLIwhmqB","2","verdura","verza","27597"
"PNRRFE036-jpLIwhmqB","2","verdura","rape","27597"
"PNRRFE036-jpLIwhmqB","2","verdura","bianche","27597"
"PNRRFE036-jpLIwhmqB","2","verdura","rosse","27597"
"PNRRFE036-jpLIwhmqB","2","verdura","cicoria","32720"
"PNRRFE036-jpLIwhmqB","2","verdura","spinaci","42275"
"PNRRFE036-jpLIwhmqB","2","verdura","scarola","54387"
"PNRRFE036-jpLIwhmqB","2","verdura","radicchio","57014"
"PNRRFE036-jpLIwhmqB","2","verdura","finocchio","59242"
"PNRRFE036-jpLIwhmqB","3","animali","cane","6274"
"PNRRFE036-jpLIwhmqB","3","animali","e","6274"
"PNRRFE036-jpLIwhmqB","3","animali","gatto","6274"
"PNRRFE036-jpLIwhmqB","3","animali","topo","6274"
"PNRRFE036-jpLIwhmqB","3","animali","pesce","9736"
"PNRRFE036-jpLIwhmqB","3","animali","gallina","12974"
"PNRRFE036-jpLIwhmqB","3","animali","mucca","20384"
"PNRRFE036-jpLIwhmqB","3","animali","vitello","20384"
"PNRRFE036-jpLIwhmqB","3","animali","pecora","20384"
"PNRRFE036-jpLIwhmqB","3","animali","toro","28617"
"PNRRFE036-jpLIwhmqB","3","animali","tacchino","28617"
"PNRRFE036-jpLIwhmqB","3","animali","oca","28617"
"PNRRFE036-jpLIwhmqB","3","animali","maiale","28617"
"PNRRFE036-jpLIwhmqB","3","animali","anatra","30878"
"PNRRFE036-jpLIwhmqB","3","animali","rana","36484"
"PNRRFE036-jpLIwhmqB","3","animali","serpente","36484"
"PNRRFE036-jpLIwhmqB","3","animali","carpa","44671"
"PNRRFE036-jpLIwhmqB","3","animali","pesce","44671"
"PNRRFE036-jpLIwhmqB","3","animali","gatto","44671"
"PNRRFE036-jpLIwhmqB","3","animali","pescecane","44671"
"PNRRFE036-jpLIwhmqB","4","frutta","coccodrillo","62150"
"PNRRFE036-jpLIwhmqB","4","frutta","mela","3629"
"PNRRFE036-jpLIwhmqB","4","frutta","pera","3629"
"PNRRFE036-jpLIwhmqB","4","frutta","banana","3629"
"PNRRFE036-jpLIwhmqB","4","frutta","arancia","8798"
"PNRRFE036-jpLIwhmqB","4","frutta","mandarino","8798"
"PNRRFE036-jpLIwhmqB","4","frutta","prugna","20965"
"PNRRFE036-jpLIwhmqB","4","frutta","uva","20965"
"PNRRFE036-jpLIwhmqB","4","frutta","albicocca","20965"
"PNRRFE036-jpLIwhmqB","4","frutta","pesca","20965"
"PNRRFE036-jpLIwhmqB","4","frutta","cocomero","20965"
"PNRRFE036-jpLIwhmqB","4","frutta","melone","20965"
"PNRRFE036-jpLIwhmqB","4","frutta","melograno","24210"
"PNRRFE036-jpLIwhmqB","4","frutta","frutti","30442"
"PNRRFE036-jpLIwhmqB","4","frutta","di","30442"
"PNRRFE036-jpLIwhmqB","4","frutta","bosco","30442"
"PNRRFE036-jpLIwhmqB","4","frutta","more","30442"
"PNRRFE036-jpLIwhmqB","4","frutta","mirtilli","30442"
"PNRRFE036-jpLIwhmqB","4","frutta","la","45467"
"PNRRFE036-jpLIwhmqB","4","frutta","foto","45467"
"PNRRFE036-jpLIwhmqB","4","frutta","della","45467"
"PNRRFE036-jpLIwhmqB","4","frutta","passione","45467"
"PNRRFE036-jpLIwhmqB","5","verdura","patate","6202"
"PNRRFE036-jpLIwhmqB","5","verdura","zucchine","6202"
"PNRRFE036-jpLIwhmqB","5","verdura","carote","6202"
"PNRRFE036-jpLIwhmqB","5","verdura","cipolle","6202"
"PNRRFE036-jpLIwhmqB","5","verdura","fagiolini","12938"
"PNRRFE036-jpLIwhmqB","5","verdura","fagioli","12938"
"PNRRFE036-jpLIwhmqB","5","verdura","riproduci","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","erbette","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","spinaci","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","rape","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","rosse","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","rape","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","bianche","22768"
"PNRRFE036-jpLIwhmqB","5","verdura","fagiolini","30756"
"PNRRFE036-jpLIwhmqB","5","verdura","verdi","30756"
"PNRRFE036-jpLIwhmqB","5","verdura","cavolo","34957"
"PNRRFE036-jpLIwhmqB","5","verdura","broccolo","34957"
"PNRRFE036-jpLIwhmqB","5","verdura","verza","34957"
"PNRRFE036-jpLIwhmqB","5","verdura","varietà","40576"
"PNRRFE036-jpLIwhmqB","5","verdura","di","40576"
"PNRRFE036-jpLIwhmqB","5","verdura","cavolo","40576"
"PNRRFE036-jpLIwhmqB","5","verdura","cavolo","44398"
"PNRRFE036-jpLIwhmqB","5","verdura","romano","44398"
"PNRRFE036-jpLIwhmqB","5","verdura","cavolo","44398"
"PNRRFE036-jpLIwhmqB","5","verdura","fiore","44398"
"PNRRFE036-jpLIwhmqB","5","verdura","spinaci","54003"
"PNRRFE036-jpLIwhmqB","5","verdura","se","54003"
"PNRRFE036-jpLIwhmqB","5","verdura","non","54003"
"PNRRFE036-jpLIwhmqB","5","verdura","l'ho","54003"
"PNRRFE036-jpLIwhmqB","5","verdura","detto","54003"
"PNRRFE036-jpLIwhmqB","5","verdura","piselli","60675"
"PNRRFE011-tNvXxJDwY","0","animali","cane","3356"
"PNRRFE011-tNvXxJDwY","0","animali","panda","3356"
"PNRRFE011-tNvXxJDwY","0","animali","drago","3356"
"PNRRFE011-tNvXxJDwY","0","animali","lucertola","5526"
"PNRRFE011-tNvXxJDwY","0","animali","leone","9504"
"PNRRFE011-tNvXxJDwY","0","animali","tigre","9504"
"PNRRFE011-tNvXxJDwY","0","animali","scimmia","9504"
"PNRRFE011-tNvXxJDwY","0","animali","serpente","13209"
"PNRRFE011-tNvXxJDwY","0","animali","ancora","16576"
"PNRRFE011-tNvXxJDwY","0","animali","muflone","16576"
"PNRRFE011-tNvXxJDwY","0","animali","bue","22350"
"PNRRFE011-tNvXxJDwY","0","animali","mucca","22350"
"PNRRFE011-tNvXxJDwY","0","animali","coniglio","22350"
"PNRRFE011-tNvXxJDwY","0","animali","gallina","22350"
"PNRRFE011-tNvXxJDwY","0","animali","gallo","22350"
"PNRRFE011-tNvXxJDwY","0","animali","rondine","26596"
"PNRRFE011-tNvXxJDwY","0","animali","elefante","31626"
