"id","listnum","category","item","rt"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","poi","24248"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","albicocca","31016"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","forse","39432"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","sì","39432"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","ananas","45654"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","andiamo","50146"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","sui","50146"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","casi","50146"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","su","50146"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","quelli","50146"
"PNRR-FE-PNRRFE056-97kH9yAVv","1","frutta","ananas","58923"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","allora","5793"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","c'è","5793"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","l'insalata","5793"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","e","5793"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","radicchio","5793"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","e","10670"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","poi","10670"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","c'è","10670"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","la","10670"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","misticanza","10670"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","la","25394"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","bietola","25394"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","la","31932"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","bietola","31932"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","radicale","34689"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","letto","34689"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","speriamo","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","che","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","passino","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","di","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","60","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","secondi","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","in","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","fretta","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","perché","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","non","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","me","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","ne","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","ricordo","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","2","verdura","altri","56191"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","321","61147"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","ecco","61147"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","finito","61147"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","cane","4150"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","e","4150"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","gatto","4150"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","criceto","7490"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","serpente","7490"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","rana","10075"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","topo","10075"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","carpa","15351"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","capra","18513"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","imu","21403"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","elefante","27659"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","zebra","27659"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","e","27659"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","leone","27659"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","coccodrillo","31553"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","coccodrillo","34683"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","canguro","38874"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","bello","38874"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","canguro","38874"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","canguro","38874"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","e","44012"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","poi","44012"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","vediamo","44012"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","asino","52115"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","non","52115"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","l'avevo","52115"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","detto","52115"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","ah","55475"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","cervo","55475"
"PNRR-FE-PNRRFE056-97kH9yAVv","3","animali","stambecco","59556"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","è","61131"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","diverso","61131"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","mela","6056"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","albicocca","6056"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","fragola","11734"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","bicocca","15954"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","fragola","15954"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","banana","25143"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","caco","31826"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","ciliegia","41796"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","lampone","45920"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","mormora","49607"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","è","59788"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","la","59788"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","fine","59788"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","io","59788"
"PNRR-FE-PNRRFE056-97kH9yAVv","4","frutta","tocco","59788"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","radicchio","7361"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","è","16623"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","è","16623"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","sottospecie","16623"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","insalata","23029"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","radicchio","23029"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","insalata","23029"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","ma","27344"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","io","27344"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","non","27344"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","mangio","27344"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","verdure","27344"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","bietola","27344"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","film","32094"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","non","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","ho","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","in","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","mente","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","niente","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","da","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","proprio","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","mi","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","mi","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","mi","44138"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","alle","54661"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","altre","54661"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","verdure","54661"
"PNRR-FE-PNRRFE056-97kH9yAVv","5","verdura","basta","57628"
