subj,item1,item2,edge,
VERDURA,radicchio,zucca,0,
VERDURA,radicchio,verza,0,
VERDURA,radicchio,sedano,0,
VERDURA,radicchio,zucchina,0,
VERDURA,cavolonero,rapa,0,
VERDURA,cavolonero,ravanello,0,
VERDURA,cavolonero,rucola,0,
VERDURA,cavolonero,zucca,1,
VERDURA,cavolonero,lattuga,0,
VERDURA,cavolonero,verza,0,
VERDURA,cavolonero,pomodoro,0,
VERDURA,cavolonero,radicchio,0,
VERDURA,cavolonero,melanzana,0,
VERDURA,cavolonero,cavoloverza,0,
VERDURA,cavolonero,sedano,0,
VERDURA,cavolonero,zucchina,0,
VERDURA,cavolonero,finocchio,0,
VERDURA,cavolonero,cicoria,0,
VERDURA,cavolonero,porro,0,
VERDURA,cavolonero,cetriolo,0,
VERDURA,cavolonero,peperone,0,
VERDURA,cavolonero,cipolla,0,
VERDURA,melanzana,rapa,0,
VERDURA,melanzana,ravanello,0,
VERDURA,melanzana,rucola,0,
VERDURA,melanzana,zucca,0,
VERDURA,melanzana,verza,0,
VERDURA,melanzana,pomodoro,0,
VERDURA,melanzana,radicchio,0,
VERDURA,melanzana,sedano,0,
VERDURA,melanzana,zucchina,1,
VERDURA,melanzana,porro,0,
VERDURA,melanzana,peperone,0,
VERDURA,cavoloverza,rapa,0,
VERDURA,cavoloverza,ravanello,0,
VERDURA,cavoloverza,rucola,0,
VERDURA,cavoloverza,zucca,0,
VERDURA,cavoloverza,lattuga,0,
VERDURA,cavoloverza,verza,0,
VERDURA,cavoloverza,pomodoro,0,
VERDURA,cavoloverza,radicchio,0,
VERDURA,cavoloverza,melanzana,0,
VERDURA,cavoloverza,sedano,0,
VERDURA,cavoloverza,zucchina,0,
VERDURA,cavoloverza,finocchio,0,
VERDURA,cavoloverza,cicoria,0,
VERDURA,cavoloverza,porro,0,
VERDURA,cavoloverza,cetriolo,0,
VERDURA,cavoloverza,peperone,1,
VERDURA,cavoloverza,cipolla,0,
VERDURA,sedano,zucca,0,
VERDURA,sedano,verza,0,
VERDURA,sedano,zucchina,0,
VERDURA,finocchio,rapa,0,
VERDURA,finocchio,ravanello,1,
VERDURA,finocchio,rucola,0,
VERDURA,finocchio,zucca,0,
VERDURA,finocchio,lattuga,0,
VERDURA,finocchio,verza,0,
VERDURA,finocchio,pomodoro,0,
VERDURA,finocchio,radicchio,0,
VERDURA,finocchio,melanzana,0,
VERDURA,finocchio,sedano,0,
VERDURA,finocchio,zucchina,0,
VERDURA,finocchio,porro,0,
VERDURA,finocchio,peperone,0,
VERDURA,cicoria,rapa,1,
VERDURA,cicoria,ravanello,0,
VERDURA,cicoria,rucola,1,
VERDURA,cicoria,zucca,0,
VERDURA,cicoria,lattuga,1,
VERDURA,cicoria,verza,0,
VERDURA,cicoria,pomodoro,0,
VERDURA,cicoria,radicchio,0,
VERDURA,cicoria,melanzana,0,
VERDURA,cicoria,sedano,0,
VERDURA,cicoria,zucchina,0,
VERDURA,cicoria,finocchio,0,
VERDURA,cicoria,porro,0,
VERDURA,cicoria,peperone,0,
VERDURA,cicoria,cipolla,0,
VERDURA,porro,rapa,0,
VERDURA,porro,ravanello,0,
VERDURA,porro,rucola,0,
VERDURA,porro,zucca,0,
VERDURA,porro,verza,0,
VERDURA,porro,radicchio,0,
VERDURA,porro,sedano,0,
VERDURA,porro,zucchina,0,
VERDURA,cetriolo,rapa,0,
VERDURA,cetriolo,ravanello,0,
VERDURA,cetriolo,rucola,0,
VERDURA,cetriolo,zucca,0,
VERDURA,cetriolo,lattuga,0,
VERDURA,cetriolo,verza,0,
VERDURA,cetriolo,pomodoro,0,
VERDURA,cetriolo,radicchio,0,
VERDURA,cetriolo,melanzana,0,
VERDURA,cetriolo,sedano,0,
VERDURA,cetriolo,zucchina,0,
VERDURA,cetriolo,finocchio,1,
VERDURA,cetriolo,cicoria,0,
VERDURA,cetriolo,porro,0,
VERDURA,cetriolo,peperone,0,
VERDURA,cetriolo,cipolla,0,
VERDURA,cavolettidibruxelles,rapa,0,
VERDURA,cavolettidibruxelles,ravanello,0,
VERDURA,cavolettidibruxelles,rucola,0,
VERDURA,cavolettidibruxelles,zucca,0,
VERDURA,cavolettidibruxelles,lattuga,0,
VERDURA,cavolettidibruxelles,cavolo,0,
VERDURA,cavolettidibruxelles,verza,1,
VERDURA,cavolettidibruxelles,pomodoro,0,
VERDURA,cavolettidibruxelles,radicchio,0,
VERDURA,cavolettidibruxelles,cavolonero,0,
VERDURA,cavolettidibruxelles,melanzana,0,
VERDURA,cavolettidibruxelles,cavoloverza,1,
VERDURA,cavolettidibruxelles,sedano,1,
VERDURA,cavolettidibruxelles,zucchina,0,
VERDURA,cavolettidibruxelles,finocchio,0,
VERDURA,cavolettidibruxelles,cicoria,0,
VERDURA,cavolettidibruxelles,porro,0,
VERDURA,cavolettidibruxelles,cetriolo,0,
VERDURA,cavolettidibruxelles,peperone,0,
VERDURA,cavolettidibruxelles,cavolocappuccio,0,
VERDURA,cavolettidibruxelles,cavolfiore,1,
VERDURA,cavolettidibruxelles,cipolla,0,
VERDURA,peperone,rapa,0,
VERDURA,peperone,ravanello,0,
VERDURA,peperone,rucola,0,
VERDURA,peperone,zucca,1,
VERDURA,peperone,verza,0,
VERDURA,peperone,pomodoro,0,
VERDURA,peperone,radicchio,0,
VERDURA,peperone,sedano,0,
VERDURA,peperone,zucchina,1,
VERDURA,peperone,porro,0,
VERDURA,aglio,barbabietola,0,
VERDURA,aglio,rapa,0,
VERDURA,aglio,ravanello,0,
VERDURA,aglio,rucola,0,
VERDURA,aglio,zucca,0,
VERDURA,aglio,lattuga,1,
VERDURA,aglio,cavolo,0,
VERDURA,aglio,carota,0,
VERDURA,aglio,broccolo,1,
VERDURA,aglio,verza,0,
VERDURA,aglio,pomodoro,0,
VERDURA,aglio,bietola,0,
VERDURA,aglio,radicchio,0,
VERDURA,aglio,cavolonero,0,
VERDURA,aglio,melanzana,0,
VERDURA,aglio,cavoloverza,0,
VERDURA,aglio,sedano,0,
VERDURA,aglio,zucchina,0,
VERDURA,aglio,finocchio,0,
VERDURA,aglio,cicoria,0,
VERDURA,aglio,porro,0,
VERDURA,aglio,cetriolo,0,
VERDURA,aglio,cavolettidibruxelles,0,
VERDURA,aglio,peperone,0,
VERDURA,aglio,cavolocappuccio,0,
VERDURA,aglio,cavolfiore,0,
VERDURA,aglio,cipolla,1,
VERDURA,cavolocappuccio,rapa,0,
VERDURA,cavolocappuccio,ravanello,0,
VERDURA,cavolocappuccio,rucola,0,
VERDURA,cavolocappuccio,zucca,0,
VERDURA,cavolocappuccio,lattuga,1,
VERDURA,cavolocappuccio,verza,1,
VERDURA,cavolocappuccio,pomodoro,0,
VERDURA,cavolocappuccio,radicchio,0,
VERDURA,cavolocappuccio,cavolonero,1,
VERDURA,cavolocappuccio,melanzana,0,
VERDURA,cavolocappuccio,cavoloverza,0,
VERDURA,cavolocappuccio,sedano,0,
VERDURA,cavolocappuccio,zucchina,0,
VERDURA,cavolocappuccio,finocchio,0,
VERDURA,cavolocappuccio,cicoria,0,
VERDURA,cavolocappuccio,porro,0,
VERDURA,cavolocappuccio,cetriolo,0,
VERDURA,cavolocappuccio,peperone,0,
VERDURA,cavolocappuccio,cipolla,0,
VERDURA,cavolfiore,rapa,0,
VERDURA,cavolfiore,ravanello,0,
VERDURA,cavolfiore,rucola,0,
VERDURA,cavolfiore,zucca,1,
VERDURA,cavolfiore,lattuga,1,
VERDURA,cavolfiore,cavolo,0,
VERDURA,cavolfiore,verza,0,
VERDURA,cavolfiore,pomodoro,0,
VERDURA,cavolfiore,radicchio,0,
VERDURA,cavolfiore,cavolonero,0,
VERDURA,cavolfiore,melanzana,0,
VERDURA,cavolfiore,cavoloverza,0,
VERDURA,cavolfiore,sedano,0,
VERDURA,cavolfiore,zucchina,0,
VERDURA,cavolfiore,finocchio,0,
VERDURA,cavolfiore,cicoria,0,
VERDURA,cavolfiore,porro,0,
VERDURA,cavolfiore,cetriolo,0,
VERDURA,cavolfiore,peperone,1,
VERDURA,cavolfiore,cavolocappuccio,1,
VERDURA,cavolfiore,cipolla,0,
VERDURA,cipolla,rapa,0,
VERDURA,cipolla,ravanello,1,
VERDURA,cipolla,rucola,0,
VERDURA,cipolla,zucca,0,
VERDURA,cipolla,lattuga,1,
VERDURA,cipolla,verza,0,
VERDURA,cipolla,pomodoro,1,
VERDURA,cipolla,radicchio,0,
VERDURA,cipolla,melanzana,0,
VERDURA,cipolla,sedano,1,
VERDURA,cipolla,zucchina,0,
VERDURA,cipolla,finocchio,0,
VERDURA,cipolla,porro,1,
VERDURA,cipolla,peperone,0,
