id,listnum,category,item,rt
RU-polesani-hMnsL875k,4,frutta,fragole,22262
RU-polesani-hMnsL875k,4,frutta,ciliegia,22262
RU-polesani-hMnsL875k,5,verdura,cavoloverza,48003
RU-polesani-hMnsL875k,5,verdura,cavoloverza,56925
RU-polesani-RP0LHvUI6,0,animali,gatto,7312
RU-polesani-RP0LHvUI6,0,animali,cane,9531
RU-polesani-RP0LHvUI6,0,animali,pappagallo,12532
RU-polesani-RP0LHvUI6,0,animali,elefante,32385
RU-polesani-RP0LHvUI6,0,animali,scimmia,41267
RU-polesani-RP0LHvUI6,0,animali,leopardo,47234
RU-polesani-RP0LHvUI6,1,frutta,ciliegia,22417
RU-polesani-RP0LHvUI6,1,frutta,fragola,25119
RU-polesani-RP0LHvUI6,1,frutta,ananas,43025
RU-polesani-RP0LHvUI6,3,animali,gatto,5090
RU-polesani-RP0LHvUI6,3,animali,cane,8444
RU-polesani-RP0LHvUI6,3,animali,cane,8444
RU-polesani-RP0LHvUI6,3,animali,fattoria,28050
RU-polesani-RP0LHvUI6,3,animali,cammello,33475
RU-polesani-RP0LHvUI6,3,animali,cammello,35418
RU-polesani-RP0LHvUI6,3,animali,dromedario,42205
RU-polesani-RP0LHvUI6,3,animali,dromedario,42205
RU-polesani-RP0LHvUI6,5,verdura,pomodoro,32175
RU-polesani-RP0LHvUI6,5,verdura,pomodoro,32175
RU-polesani-pRHifYmHw,0,animali,cobra,5202
RU-polesani-pRHifYmHw,0,animali,anaconda,7752
RU-polesani-pRHifYmHw,0,animali,cane,9657
RU-polesani-pRHifYmHw,0,animali,husky,17872
RU-polesani-pRHifYmHw,0,animali,malamute,17872
RU-polesani-pRHifYmHw,0,animali,astice,17872
RU-polesani-pRHifYmHw,0,animali,husky,17872
RU-polesani-pRHifYmHw,0,animali,siberian,17872
RU-polesani-pRHifYmHw,0,animali,pastoretedesco,21969
RU-polesani-pRHifYmHw,0,animali,collie,24952
RU-polesani-pRHifYmHw,0,animali,beagle,32674
RU-polesani-pRHifYmHw,0,animali,pipistrello,37197
RU-polesani-pRHifYmHw,0,animali,gufo,41352
RU-polesani-pRHifYmHw,0,animali,aquilareale,46047
RU-polesani-pRHifYmHw,0,animali,aquila,46047
RU-polesani-pRHifYmHw,0,animali,canarino,53881
RU-polesani-pRHifYmHw,0,animali,cardellino,57372
RU-polesani-pRHifYmHw,1,frutta,platano,30841
RU-polesani-pRHifYmHw,1,frutta,ciliegie,49460
RU-polesani-pRHifYmHw,1,frutta,cachi,49460
RU-polesani-pRHifYmHw,2,verdura,rosmarino,27982
RU-polesani-pRHifYmHw,2,verdura,fai,40250
RU-polesani-pRHifYmHw,2,verdura,alloro,44650
RU-polesani-pRHifYmHw,2,verdura,basilico,56920
RU-polesani-pRHifYmHw,2,verdura,menta,59388
RU-polesani-pRHifYmHw,3,animali,cobra,13360
RU-polesani-pRHifYmHw,3,animali,honda,18877
RU-polesani-pRHifYmHw,3,animali,pitonereticolato,23267
RU-polesani-pRHifYmHw,3,animali,boa,31496
RU-polesani-pRHifYmHw,3,animali,balcon,31496
RU-polesani-pRHifYmHw,3,animali,strictor,31496
RU-polesani-pRHifYmHw,3,animali,beagle,37277
RU-polesani-pRHifYmHw,3,animali,border,40394
RU-polesani-pRHifYmHw,3,animali,collie,40394
RU-polesani-pRHifYmHw,3,animali,pastoretedesco,51158
RU-polesani-pRHifYmHw,4,frutta,cocco,17349
RU-polesani-pRHifYmHw,4,frutta,mango,20615
RU-polesani-pRHifYmHw,4,frutta,papaya,20615
RU-polesani-pRHifYmHw,4,frutta,cachi,59337
RU-polesani-pRHifYmHw,4,frutta,kiwi,59337
RU-polesani-pRHifYmHw,5,verdura,cipolla,4287
RU-polesani-pRHifYmHw,5,verdura,aglio,4287
RU-polesani-pRHifYmHw,5,verdura,cipolla,7815
RU-polesani-pRHifYmHw,5,verdura,aglio,7815
RU-polesani-pRHifYmHw,5,verdura,patate,11062
RU-polesani-pRHifYmHw,5,verdura,patata,13335
RU-polesani-pRHifYmHw,5,verdura,americana,13335
RU-polesani-pRHifYmHw,5,verdura,barbabietola,21229
RU-polesani-pRHifYmHw,5,verdura,barbabietola,21229
RU-polesani-kpY0hNn5g,0,animali,cane,4411
RU-polesani-kpY0hNn5g,0,animali,gatto,4411
RU-polesani-kpY0hNn5g,0,animali,cane,13991
RU-polesani-kpY0hNn5g,0,animali,gatto,13991
RU-polesani-kpY0hNn5g,0,animali,poi,13991
RU-polesani-kpY0hNn5g,0,animali,leone,18554
RU-polesani-kpY0hNn5g,0,animali,leonessa,18554
RU-polesani-kpY0hNn5g,0,animali,coccodrillo,26726
RU-polesani-kpY0hNn5g,0,animali,coccodrillo,28503
RU-polesani-kpY0hNn5g,0,animali,tartaruga,34142
RU-polesani-kpY0hNn5g,0,animali,lumaca,36408
RU-polesani-kpY0hNn5g,0,animali,maiale,45271
RU-polesani-kpY0hNn5g,0,animali,gallina,51760
RU-polesani-kpY0hNn5g,0,animali,galline,51760
RU-polesani-kpY0hNn5g,0,animali,gallina,51760
RU-polesani-kpY0hNn5g,1,frutta,pera,13676
RU-polesani-kpY0hNn5g,1,frutta,uva,26103
RU-polesani-kpY0hNn5g,3,animali,coccodrillo,6435
RU-polesani-kpY0hNn5g,3,animali,serpente,6435
RU-polesani-kpY0hNn5g,3,animali,gallina,35987
RU-polesani-kpY0hNn5g,3,animali,maiale,40047
RU-polesani-kpY0hNn5g,4,frutta,uva,7042
RU-polesani-kpY0hNn5g,5,verdura,cipolla,39321
RU-polesani-kpY0hNn5g,5,verdura,cipolla,39321
RU-polesani-kpY0hNn5g,5,verdura,polenta,48417
RU-polesani-ImU4h0wRU,0,animali,elefante,4200
RU-polesani-ImU4h0wRU,0,animali,elefante,4200
RU-polesani-ImU4h0wRU,0,animali,napoleone,12633
RU-polesani-ImU4h0wRU,0,animali,pesce,18535
RU-polesani-ImU4h0wRU,0,animali,serpente,34235
RU-polesani-ImU4h0wRU,1,frutta,banana,10112
RU-polesani-ImU4h0wRU,2,verdura,insalata,16943
RU-polesani-ImU4h0wRU,2,verdura,radicchio,16943
RU-polesani-ImU4h0wRU,2,verdura,zucchine,27506
RU-polesani-ImU4h0wRU,2,verdura,zucchine,36138
RU-polesani-ImU4h0wRU,2,verdura,peperone,56300
RU-polesani-ImU4h0wRU,2,verdura,melanzane,60712
RU-polesani-ImU4h0wRU,3,animali,elefante,3343
RU-polesani-ImU4h0wRU,3,animali,elefante,14345
RU-polesani-ImU4h0wRU,3,animali,cavallo,14345
RU-polesani-ImU4h0wRU,3,animali,leone,16425
RU-polesani-ImU4h0wRU,5,verdura,cipolla,17125
RU-polesani-HaL0tbs7w,0,animali,tigre,30526
RU-polesani-HaL0tbs7w,0,animali,giaguaro,33024
RU-polesani-HaL0tbs7w,0,animali,ghepardo,37261
RU-polesani-HaL0tbs7w,0,animali,leopardo,37261
RU-polesani-HaL0tbs7w,0,animali,antilope,40927
RU-polesani-HaL0tbs7w,1,frutta,banana,13320
RU-polesani-HaL0tbs7w,1,frutta,mela,16335
RU-polesani-HaL0tbs7w,1,frutta,arancia,20256
RU-polesani-HaL0tbs7w,1,frutta,uva,48040
RU-polesani-HaL0tbs7w,1,frutta,mandarino,53036
RU-polesani-HaL0tbs7w,1,frutta,mandarancio,55843
RU-polesani-HaL0tbs7w,2,verdura,verza,34850
RU-polesani-HaL0tbs7w,2,verdura,piselli,34850
RU-polesani-HaL0tbs7w,2,verdura,carote,40550
RU-polesani-HaL0tbs7w,3,animali,aquila,14922
RU-polesani-HaL0tbs7w,3,animali,aquila,14922
RU-polesani-HaL0tbs7w,3,animali,falco,18742
RU-polesani-HaL0tbs7w,4,frutta,banana,10746
RU-polesani-HaL0tbs7w,4,frutta,uva,37206
RU-polesani-lhzC9P3si,0,animali,cane,8787
RU-polesani-lhzC9P3si,0,animali,cane,8787
RU-polesani-lhzC9P3si,0,animali,gatto,8787
RU-polesani-lhzC9P3si,0,animali,formica,8787
RU-polesani-lhzC9P3si,0,animali,giraffa,8787
RU-polesani-lhzC9P3si,0,animali,ippopotamo,11524
RU-polesani-lhzC9P3si,0,animali,zebra,15484
RU-polesani-lhzC9P3si,0,animali,leopa,34859
RU-polesani-lhzC9P3si,0,animali,leone,37219
RU-polesani-lhzC9P3si,0,animali,canguro,45742
RU-polesani-lhzC9P3si,0,animali,capra,55726
RU-polesani-lhzC9P3si,0,animali,mucca,55726
RU-polesani-lhzC9P3si,0,animali,cavallo,55726
RU-polesani-lhzC9P3si,1,frutta,mail,7432
RU-polesani-lhzC9P3si,1,frutta,uova,7432
RU-polesani-lhzC9P3si,1,frutta,guaranà,7432
RU-polesani-lhzC9P3si,1,frutta,prigioniero,14792
RU-polesani-lhzC9P3si,1,frutta,angurie,32048
RU-polesani-lhzC9P3si,3,animali,lepre,28150
RU-polesani-lhzC9P3si,3,animali,cinghiale,33751
RU-polesani-lhzC9P3si,3,animali,maiale,37251
RU-polesani-lhzC9P3si,4,frutta,auguri,6504
RU-polesani-ll16CMh2C,0,animali,cane,6855
RU-polesani-ll16CMh2C,0,animali,leone,6855
RU-polesani-ll16CMh2C,0,animali,gatto,6855
RU-polesani-ll16CMh2C,0,animali,rinoceronte,10211
RU-polesani-ll16CMh2C,0,animali,leone,17331
RU-polesani-ll16CMh2C,0,animali,cammello,28297
RU-polesani-ll16CMh2C,0,animali,giraffa,30959
RU-polesani-ll16CMh2C,0,animali,piccione,37400
RU-polesani-ll16CMh2C,0,animali,gattopardo,48260
RU-polesani-ll16CMh2C,0,animali,le,53554
RU-polesani-ll16CMh2C,0,animali,galline,53554
RU-polesani-ll16CMh2C,0,animali,leone,53554
RU-polesani-ll16CMh2C,0,animali,leone,55850
RU-polesani-ll16CMh2C,1,frutta,banana,4878
RU-polesani-ll16CMh2C,1,frutta,ciliegie,7400
RU-polesani-ll16CMh2C,1,frutta,banana,14209
RU-polesani-ll16CMh2C,1,frutta,fragola,14209
RU-polesani-ll16CMh2C,1,frutta,girasole,22544
RU-polesani-ll16CMh2C,1,frutta,mela,29744
RU-polesani-ll16CMh2C,1,frutta,nerone,33345
RU-polesani-ll16CMh2C,1,frutta,an,33345
RU-polesani-ll16CMh2C,1,frutta,kiwi,37844
RU-polesani-ll16CMh2C,3,animali,animali,4652
RU-polesani-ll16CMh2C,3,animali,cane,8417
RU-polesani-ll16CMh2C,3,animali,cavallo,8417
RU-polesani-ll16CMh2C,3,animali,cavallo,12507
RU-polesani-ll16CMh2C,3,animali,maiale,16436
RU-polesani-ll16CMh2C,3,animali,gatti,25377
RU-polesani-ll16CMh2C,3,animali,elefante,29693
RU-polesani-ll16CMh2C,4,frutta,fragola,5279
RU-polesani-ll16CMh2C,4,frutta,banana,10843
RU-polesani-ll16CMh2C,4,frutta,cachi,44225
RU-polesani-ll16CMh2C,4,frutta,cachi,44225
RU-polesani-ll16CMh2C,4,frutta,cera,54043
RU-polesani-ll16CMh2C,4,frutta,banana,54043
RU-polesani-3qRrmlFKJ,0,animali,cane,8473
RU-polesani-3qRrmlFKJ,0,animali,cane,16587
RU-polesani-3qRrmlFKJ,0,animali,maiale,16587
RU-polesani-3qRrmlFKJ,0,animali,mucca,32337
RU-polesani-3qRrmlFKJ,0,animali,vitellino,36524
RU-polesani-3qRrmlFKJ,0,animali,giannina,38334
RU-polesani-3qRrmlFKJ,0,animali,gallina,50581
RU-polesani-3qRrmlFKJ,0,animali,vabbè,56998
RU-polesani-3qRrmlFKJ,0,animali,ciao,56998
RU-polesani-3qRrmlFKJ,2,verdura,cilie,61326
RU-polesani-3qRrmlFKJ,2,verdura,pomodoro,11008
RU-polesani-3qRrmlFKJ,2,verdura,rape,45343
RU-polesani-3qRrmlFKJ,3,animali,cervia,6872
RU-polesani-3qRrmlFKJ,3,animali,coccodrillo,6872
RU-polesani-3qRrmlFKJ,3,animali,cerbiatto,14270
RU-polesani-3qRrmlFKJ,3,animali,coniglio,16350
RU-polesani-3qRrmlFKJ,3,animali,coccodrillo,18969
RU-polesani-3qRrmlFKJ,3,animali,papera,23423
RU-polesani-3qRrmlFKJ,3,animali,pipistrello,28569
RU-polesani-3qRrmlFKJ,3,animali,tacchino,34837
RU-polesani-3qRrmlFKJ,3,animali,papera,46303
RU-polesani-3qRrmlFKJ,3,animali,fringuello,55886
RU-polesani-3qRrmlFKJ,4,frutta,pesce,61320
RU-polesani-3qRrmlFKJ,4,frutta,ciliegia,10733
RU-polesani-3qRrmlFKJ,4,frutta,melanzana,16168
RU-polesani-3qRrmlFKJ,4,frutta,ciliegia,40029
RU-polesani-3qRrmlFKJ,5,verdura,melanzana,7331
RU-polesani-v4Wu11nHM,0,animali,gli,2799
RU-polesani-v4Wu11nHM,0,animali,animali,2799
RU-polesani-v4Wu11nHM,0,animali,gatto,5814
RU-polesani-v4Wu11nHM,0,animali,cane,8006
RU-polesani-v4Wu11nHM,0,animali,coniglio,11666
RU-polesani-v4Wu11nHM,0,animali,serpente,17607
RU-polesani-v4Wu11nHM,0,animali,server,22931
RU-polesani-v4Wu11nHM,0,animali,biforcuta,22931
RU-polesani-v4Wu11nHM,0,animali,coniglio,48024
RU-polesani-v4Wu11nHM,0,animali,lho,48024
RU-polesani-v4Wu11nHM,0,animali,detto,48024
RU-polesani-v4Wu11nHM,0,animali,coniglio,50244
RU-polesani-v4Wu11nHM,1,frutta,banana,9429
RU-polesani-v4Wu11nHM,1,frutta,pera,20671
RU-polesani-v4Wu11nHM,1,frutta,uva,27023
RU-polesani-v4Wu11nHM,1,frutta,mandarino,30507
RU-polesani-v4Wu11nHM,2,verdura,rucola,10369
RU-polesani-v4Wu11nHM,2,verdura,carota,15681
RU-polesani-v4Wu11nHM,4,frutta,banana,30130
RU-polesani-v4Wu11nHM,5,verdura,rucola,26461
RU-polesani-RXIWzf1hR,0,animali,capezze,5906
RU-polesani-RXIWzf1hR,0,animali,cane,5906
RU-polesani-RXIWzf1hR,0,animali,cavallo,7716
RU-polesani-RXIWzf1hR,0,animali,ippopotamo,9842
RU-polesani-RXIWzf1hR,0,animali,delfino,12597
RU-polesani-RXIWzf1hR,0,animali,gatto,27023
RU-polesani-RXIWzf1hR,0,animali,luino,28521
RU-polesani-RXIWzf1hR,0,animali,delfino,30889
RU-polesani-RXIWzf1hR,0,animali,rinoceronte,52917
RU-polesani-RXIWzf1hR,1,frutta,banana,4929
RU-polesani-RXIWzf1hR,1,frutta,pesca,4929
RU-polesani-RXIWzf1hR,1,frutta,banana,4929
RU-polesani-RXIWzf1hR,1,frutta,banana,10419
RU-polesani-RXIWzf1hR,1,frutta,pesca,10419
RU-polesani-RXIWzf1hR,1,frutta,frutta,10419
RU-polesani-RXIWzf1hR,1,frutta,mela,10419
RU-polesani-RXIWzf1hR,1,frutta,cocomero,16907
RU-polesani-RXIWzf1hR,1,frutta,pera,37417
RU-polesani-RXIWzf1hR,1,frutta,banana,55159
RU-polesani-RXIWzf1hR,2,verdura,melanzana,46999
RU-polesani-RXIWzf1hR,2,verdura,cocomero,49945
RU-polesani-RXIWzf1hR,3,animali,cane,6561
RU-polesani-RXIWzf1hR,3,animali,gatto,6561
RU-polesani-RXIWzf1hR,3,animali,pesce,6561
RU-polesani-RXIWzf1hR,3,animali,maiale,10937
RU-polesani-RXIWzf1hR,3,animali,maiale,10937
RU-polesani-RXIWzf1hR,3,animali,maiale,18852
RU-polesani-RXIWzf1hR,3,animali,cane,22847
RU-polesani-RXIWzf1hR,3,animali,pensa,57776
RU-polesani-RXIWzf1hR,3,animali,pensa,57776
RU-polesani-RXIWzf1hR,4,frutta,banana,6792
RU-polesani-RXIWzf1hR,4,frutta,cocomero,6792
RU-polesani-RXIWzf1hR,4,frutta,insalata,8402
RU-polesani-RXIWzf1hR,4,frutta,banana,16783
RU-polesani-RXIWzf1hR,4,frutta,cocomero,16783
RU-polesani-RXIWzf1hR,4,frutta,pesca,16783
RU-polesani-kxYxTlPTJ,0,animali,gatto,5210
RU-polesani-kxYxTlPTJ,0,animali,genova,19814
RU-polesani-kxYxTlPTJ,0,animali,serpente,33356
RU-polesani-kxYxTlPTJ,0,animali,uccelli,48620
RU-polesani-kxYxTlPTJ,3,animali,gatto,8948
RU-polesani-kxYxTlPTJ,3,animali,ghepardo,11538
RU-polesani-g8fky3Brq,0,animali,ricetta,9291
RU-polesani-g8fky3Brq,0,animali,camaleonte,9291
RU-polesani-g8fky3Brq,0,animali,fagiano,9291
RU-polesani-g8fky3Brq,0,animali,rinoceronte,14953
RU-polesani-g8fky3Brq,0,animali,coccodrillo,14953
RU-polesani-g8fky3Brq,0,animali,lumaca,14953
RU-polesani-g8fky3Brq,0,animali,aquila,17479
RU-polesani-g8fky3Brq,0,animali,zebra,20590
RU-polesani-g8fky3Brq,0,animali,istrice,35428
RU-polesani-g8fky3Brq,0,animali,coccodrillo,39570
RU-polesani-g8fky3Brq,0,animali,ha,39570
RU-polesani-g8fky3Brq,0,animali,detto,39570
RU-polesani-g8fky3Brq,0,animali,ghepardo,46524
RU-polesani-g8fky3Brq,0,animali,leone,46524
RU-polesani-g8fky3Brq,0,animali,gabbiano,49050
RU-polesani-g8fky3Brq,1,frutta,banana,5104
RU-polesani-g8fky3Brq,1,frutta,cipolla,5104
RU-polesani-g8fky3Brq,1,frutta,banana,8991
RU-polesani-g8fky3Brq,1,frutta,pesca,8991
RU-polesani-g8fky3Brq,1,frutta,manuel,18477
RU-polesani-g8fky3Brq,1,frutta,melone,30446
RU-polesani-g8fky3Brq,2,verdura,salta,4727
RU-polesani-g8fky3Brq,2,verdura,canzone,4727
RU-polesani-g8fky3Brq,2,verdura,pomodoro,14264
RU-polesani-g8fky3Brq,2,verdura,cipolla,30420
RU-polesani-g8fky3Brq,2,verdura,carote,33550
RU-polesani-g8fky3Brq,2,verdura,sedano,41984
RU-polesani-g8fky3Brq,2,verdura,pomodori,58249
RU-polesani-g8fky3Brq,3,animali,pipistrello,8742
RU-polesani-g8fky3Brq,3,animali,orso,11589
RU-polesani-g8fky3Brq,3,animali,cinghiale,15045
RU-polesani-g8fky3Brq,3,animali,marmotta,15045
RU-polesani-g8fky3Brq,3,animali,rana,21250
RU-polesani-g8fky3Brq,3,animali,rospo,21250
RU-polesani-g8fky3Brq,3,animali,fenice,24172
RU-polesani-g8fky3Brq,3,animali,aquila,31999
RU-polesani-g8fky3Brq,3,animali,ratto,35322
RU-polesani-g8fky3Brq,3,animali,marmotta,38141
RU-polesani-g8fky3Brq,3,animali,istrice,49820
RU-polesani-g8fky3Brq,3,animali,gufo,57395
RU-polesani-g8fky3Brq,4,frutta,pesca,44125
RU-polesani-g8fky3Brq,4,frutta,olive,44125
RU-polesani-g8fky3Brq,4,frutta,pesca,46565
RU-polesani-g8fky3Brq,4,frutta,cocomero,54082
RU-polesani-g8fky3Brq,4,frutta,adidas,54082
RU-polesani-g8fky3Brq,5,verdura,cipolla,15207
RU-polesani-g8fky3Brq,5,verdura,buonanotte,17729
RU-polesani-g8fky3Brq,5,verdura,cavolfiore,21112
RU-polesani-g8fky3Brq,5,verdura,broccoli,22758
RU-polesani-g8fky3Brq,5,verdura,sedano,27202
RU-polesani-g8fky3Brq,5,verdura,rape,30483
RU-polesani-g8fky3Brq,5,verdura,cipolla,30483
RU-polesani-HTukLzwZe,0,animali,tartaruga,7156
RU-polesani-HTukLzwZe,0,animali,cavallo,7156
RU-polesani-HTukLzwZe,0,animali,zebra,7156
RU-polesani-HTukLzwZe,0,animali,pesce,15450
RU-polesani-HTukLzwZe,2,verdura,pomodori,17560
RU-polesani-HTukLzwZe,2,verdura,la,41988
RU-polesani-HTukLzwZe,2,verdura,zucca,41988
RU-polesani-HTukLzwZe,2,verdura,insalata,46993
RU-polesani-HTukLzwZe,2,verdura,radicchio,51567
RU-polesani-HTukLzwZe,3,animali,gli,9678
RU-polesani-HTukLzwZe,3,animali,animali,9678
RU-polesani-HTukLzwZe,3,animali,cavallo,28066
RU-polesani-HTukLzwZe,5,verdura,insalata,20075
RU-polesani-HTukLzwZe,5,verdura,zucca,26203
RU-polesani-HTukLzwZe,5,verdura,zucca,30405
RU-polesani-ZgFZebhb8,0,animali,canguro,4288
RU-polesani-ZgFZebhb8,0,animali,canguro,7448
RU-polesani-ZgFZebhb8,0,animali,canguro,7448
RU-polesani-ZgFZebhb8,0,animali,tigre,10480
RU-polesani-ZgFZebhb8,0,animali,elefante,15191
RU-polesani-ZgFZebhb8,0,animali,giraffa,15191
RU-polesani-ZgFZebhb8,0,animali,serpente,18937
RU-polesani-ZgFZebhb8,0,animali,formica,30639
RU-polesani-ZgFZebhb8,0,animali,pesce,41296
RU-polesani-ZgFZebhb8,1,frutta,banana,4280
RU-polesani-ZgFZebhb8,1,frutta,pesca,6858
RU-polesani-ZgFZebhb8,1,frutta,banana,14978
RU-polesani-ZgFZebhb8,1,frutta,pesca,14978
RU-polesani-ZgFZebhb8,1,frutta,pompelmo,26822
RU-polesani-ZgFZebhb8,1,frutta,ciliegia,43280
RU-polesani-ZgFZebhb8,2,verdura,insalata,3438
RU-polesani-ZgFZebhb8,2,verdura,cavolfiore,7515
RU-polesani-ZgFZebhb8,3,animali,giraffa,2995
RU-polesani-ZgFZebhb8,3,animali,leone,6312
RU-polesani-ZgFZebhb8,3,animali,leonessa,6312
RU-polesani-ZgFZebhb8,3,animali,elefante,13425
RU-polesani-ZgFZebhb8,3,animali,serpente,17517
RU-polesani-ZgFZebhb8,3,animali,cavallo,31758
RU-polesani-ZgFZebhb8,3,animali,mucca,35763
RU-polesani-ZgFZebhb8,3,animali,pecora,37802
RU-polesani-ZgFZebhb8,3,animali,formica,46820
RU-polesani-ZgFZebhb8,3,animali,cimice,50313
RU-polesani-ZgFZebhb8,3,animali,amantide,57328
RU-polesani-ZgFZebhb8,3,animali,religiosa,57328
RU-polesani-ZgFZebhb8,5,verdura,cavolfiore,48209
RU-polesani-ZgFZebhb8,5,verdura,carote,50926
RU-polesani-ZgFZebhb8,5,verdura,zucchine,59268
RU-polesani-04Oc7ARXs,0,animali,cane,5826
RU-polesani-04Oc7ARXs,0,animali,gatto,5826
RU-polesani-04Oc7ARXs,0,animali,baldo,19952
RU-polesani-04Oc7ARXs,3,animali,cane,5420
RU-polesani-04Oc7ARXs,3,animali,gatto,5420
RU-polesani-04Oc7ARXs,3,animali,zafa,9100
RU-polesani-04Oc7ARXs,4,frutta,mela,41425
RU-polesani-04Oc7ARXs,4,frutta,prugna,41425
RU-polesani-04Oc7ARXs,4,frutta,ora,58374
RU-polesani-IPp7w7G23,0,animali,scimmia,8521
RU-polesani-IPp7w7G23,0,animali,zebra,8521
RU-polesani-IPp7w7G23,0,animali,gatto,8521
RU-polesani-IPp7w7G23,0,animali,cane,22978
RU-polesani-IPp7w7G23,0,animali,lepre,22978
RU-polesani-IPp7w7G23,0,animali,cavallo,22978
RU-polesani-IPp7w7G23,0,animali,leone,22978
RU-polesani-IPp7w7G23,0,animali,coniglio,36706
RU-polesani-IPp7w7G23,0,animali,gallina,36706
RU-polesani-IPp7w7G23,0,animali,pollo,36706
RU-polesani-IPp7w7G23,0,animali,gallo,36706
RU-polesani-IPp7w7G23,1,frutta,pesche,11693
RU-polesani-IPp7w7G23,1,frutta,mele,14788
