"id","listnum","category","item","rt"
"RU-polesani-hMnsL875k","0","animali","volpe","54206"
"RU-polesani-hMnsL875k","1","frutta","arance","5366"
"RU-polesani-hMnsL875k","1","frutta","mele","5366"
"RU-polesani-hMnsL875k","1","frutta","melograno","18061"
"RU-polesani-hMnsL875k","1","frutta","fichi","18061"
"RU-polesani-hMnsL875k","1","frutta","banane","18061"
"RU-polesani-hMnsL875k","1","frutta","ciliegie","18061"
"RU-polesani-hMnsL875k","1","frutta","fragole","18061"
"RU-polesani-hMnsL875k","1","frutta","lampone","20519"
"RU-polesani-hMnsL875k","1","frutta","mandarini","40843"
"RU-polesani-hMnsL875k","1","frutta","clementini","40843"
"RU-polesani-hMnsL875k","1","frutta","melograno","44507"
"RU-polesani-hMnsL875k","2","verdura","carote","4388"
"RU-polesani-hMnsL875k","2","verdura","cipolle","4388"
"RU-polesani-hMnsL875k","2","verdura","fagioli","7584"
"RU-polesani-hMnsL875k","2","verdura","fagiolini","7584"
"RU-polesani-hMnsL875k","2","verdura","hamburger","11321"
"RU-polesani-hMnsL875k","2","verdura","non","11321"
"RU-polesani-hMnsL875k","2","verdura","hamburger","11321"
"RU-polesani-hMnsL875k","2","verdura","attore","15554"
"RU-polesani-hMnsL875k","2","verdura","iceberg","15554"
"RU-polesani-hMnsL875k","2","verdura","cipolle","24025"
"RU-polesani-hMnsL875k","2","verdura","melanzane","46136"
"RU-polesani-hMnsL875k","3","animali","cavallo","6924"
"RU-polesani-hMnsL875k","3","animali","cammello","6924"
"RU-polesani-hMnsL875k","3","animali","cavallo","10128"
"RU-polesani-hMnsL875k","3","animali","cammello","10128"
"RU-polesani-hMnsL875k","3","animali","tartaruga","12334"
"RU-polesani-hMnsL875k","3","animali","cinghiale","15217"
"RU-polesani-hMnsL875k","3","animali","maiale","20323"
"RU-polesani-hMnsL875k","3","animali","agnello","20323"
"RU-polesani-hMnsL875k","3","animali","cane","39900"
"RU-polesani-hMnsL875k","3","animali","e","39900"
"RU-polesani-hMnsL875k","3","animali","gatto","39900"
"RU-polesani-hMnsL875k","3","animali","gufo","42002"
"RU-polesani-hMnsL875k","3","animali","gufo","53048"
"RU-polesani-hMnsL875k","3","animali","leopardo","55930"
"RU-polesani-hMnsL875k","4","frutta","arance","6134"
"RU-polesani-hMnsL875k","4","frutta","banane","10253"
"RU-polesani-hMnsL875k","4","frutta","pesca","10253"
"RU-polesani-hMnsL875k","4","frutta","fragole","22262"
"RU-polesani-hMnsL875k","4","frutta","ciliegia","22262"
"RU-polesani-hMnsL875k","4","frutta","ananas","37189"
"RU-polesani-hMnsL875k","4","frutta","banane","37189"
"RU-polesani-hMnsL875k","4","frutta","fragole","37189"
"RU-polesani-hMnsL875k","4","frutta","ciliegie","37189"
"RU-polesani-hMnsL875k","4","frutta","fichi","37189"
"RU-polesani-hMnsL875k","4","frutta","ramponi","37189"
"RU-polesani-hMnsL875k","4","frutta","fichi","41173"
"RU-polesani-hMnsL875k","4","frutta","d'india","41173"
"RU-polesani-hMnsL875k","4","frutta","mele","60479"
"RU-polesani-hMnsL875k","4","frutta","era","60479"
"RU-polesani-hMnsL875k","4","frutta","già","60479"
"RU-polesani-hMnsL875k","4","frutta","detto","60479"
"RU-polesani-hMnsL875k","4","frutta","mandarini","60479"
"RU-polesani-hMnsL875k","4","frutta","preventivi","60479"
"RU-polesani-hMnsL875k","4","frutta","e","60479"
"RU-polesani-hMnsL875k","4","frutta","pure","60479"
"RU-polesani-hMnsL875k","4","frutta","alla","60479"
"RU-polesani-hMnsL875k","4","frutta","bolognese","60479"
"RU-polesani-hMnsL875k","5","verdura","carote","16839"
"RU-polesani-hMnsL875k","5","verdura","cipolle","16839"
"RU-polesani-hMnsL875k","5","verdura","carote","16839"
"RU-polesani-hMnsL875k","5","verdura","cipolle","16839"
"RU-polesani-hMnsL875k","5","verdura","carote","16839"
"RU-polesani-hMnsL875k","5","verdura","cipolle","16839"
"RU-polesani-hMnsL875k","5","verdura","melanzane","16839"
"RU-polesani-hMnsL875k","5","verdura","fagioli","16839"
"RU-polesani-hMnsL875k","5","verdura","e","16839"
"RU-polesani-hMnsL875k","5","verdura","patate","16839"
"RU-polesani-hMnsL875k","5","verdura","melanzane","21909"
"RU-polesani-hMnsL875k","5","verdura","la","29759"
"RU-polesani-hMnsL875k","5","verdura","sventura","29759"
"RU-polesani-hMnsL875k","5","verdura","fagioli","31814"
"RU-polesani-hMnsL875k","5","verdura","pomodori","45358"
"RU-polesani-hMnsL875k","5","verdura","pomodori","45358"
"RU-polesani-hMnsL875k","5","verdura","cavolo","48003"
"RU-polesani-hMnsL875k","5","verdura","verza","48003"
"RU-polesani-hMnsL875k","5","verdura","cavolo","56925"
"RU-polesani-hMnsL875k","5","verdura","verza","56925"
"RU-polesani-RP0LHvUI6","0","animali","gatto","7312"
"RU-polesani-RP0LHvUI6","0","animali","cane","9531"
"RU-polesani-RP0LHvUI6","0","animali","pappagallo","12532"
"RU-polesani-RP0LHvUI6","0","animali","elefante","32385"
"RU-polesani-RP0LHvUI6","0","animali","scimmia","41267"
"RU-polesani-RP0LHvUI6","0","animali","leopardo","47234"
"RU-polesani-RP0LHvUI6","1","frutta","ciliegia","22417"
"RU-polesani-RP0LHvUI6","1","frutta","fragola","25119"
"RU-polesani-RP0LHvUI6","1","frutta","ananas","43025"
"RU-polesani-RP0LHvUI6","2","verdura","insalata","22221"
"RU-polesani-RP0LHvUI6","2","verdura","albicocche","27253"
"RU-polesani-RP0LHvUI6","2","verdura","insalata","34789"
"RU-polesani-RP0LHvUI6","2","verdura","albicocche","34789"
"RU-polesani-RP0LHvUI6","2","verdura","fragole","53613"
"RU-polesani-RP0LHvUI6","2","verdura","fragole","53613"
"RU-polesani-RP0LHvUI6","3","animali","gatto","5090"
"RU-polesani-RP0LHvUI6","3","animali","cane","8444"
"RU-polesani-RP0LHvUI6","3","animali","cane","8444"
"RU-polesani-RP0LHvUI6","3","animali","fattoria","28050"
"RU-polesani-RP0LHvUI6","3","animali","cammello","33475"
"RU-polesani-RP0LHvUI6","3","animali","cammello","35418"
"RU-polesani-RP0LHvUI6","3","animali","dromedario","42205"
"RU-polesani-RP0LHvUI6","3","animali","dromedario","42205"
"RU-polesani-RP0LHvUI6","4","frutta","cosa","20773"
"RU-polesani-RP0LHvUI6","4","frutta","ti","20773"
"RU-polesani-RP0LHvUI6","4","frutta","viene","20773"
"RU-polesani-RP0LHvUI6","4","frutta","in","20773"
"RU-polesani-RP0LHvUI6","4","frutta","mente","20773"
"RU-polesani-RP0LHvUI6","4","frutta","di","20773"
"RU-polesani-RP0LHvUI6","4","frutta","frutta","20773"
"RU-polesani-RP0LHvUI6","4","frutta","anguria","58034"
"RU-polesani-RP0LHvUI6","4","frutta","anguria","58034"
"RU-polesani-RP0LHvUI6","5","verdura","prima","22053"
"RU-polesani-RP0LHvUI6","5","verdura","mi","22053"
"RU-polesani-RP0LHvUI6","5","verdura","dicevi","22053"
"RU-polesani-RP0LHvUI6","5","verdura","insalata","22053"
"RU-polesani-RP0LHvUI6","5","verdura","serata","24859"
"RU-polesani-RP0LHvUI6","5","verdura","finocchi","27213"
"RU-polesani-RP0LHvUI6","5","verdura","pomodoro","32175"
"RU-polesani-RP0LHvUI6","5","verdura","pomodoro","32175"
"RU-polesani-RP0LHvUI6","5","verdura","poi","40387"
"RU-polesani-RP0LHvUI6","5","verdura","quale","40387"
"RU-polesani-RP0LHvUI6","5","verdura","altro","40387"
"RU-polesani-RP0LHvUI6","5","verdura","ti","40387"
"RU-polesani-RP0LHvUI6","5","verdura","piace","40387"
"RU-polesani-pRHifYmHw","0","animali","cobra","5202"
"RU-polesani-pRHifYmHw","0","animali","anaconda","7752"
"RU-polesani-pRHifYmHw","0","animali","cane","9657"
"RU-polesani-pRHifYmHw","0","animali","husky","17872"
"RU-polesani-pRHifYmHw","0","animali","malamute","17872"
"RU-polesani-pRHifYmHw","0","animali","astice","17872"
"RU-polesani-pRHifYmHw","0","animali","husky","17872"
"RU-polesani-pRHifYmHw","0","animali","siberian","17872"
"RU-polesani-pRHifYmHw","0","animali","pastore","21969"
"RU-polesani-pRHifYmHw","0","animali","tedesco","21969"
"RU-polesani-pRHifYmHw","0","animali","pastore","21969"
"RU-polesani-pRHifYmHw","0","animali","belga","21969"
"RU-polesani-pRHifYmHw","0","animali","malinois","21969"
"RU-polesani-pRHifYmHw","0","animali","border","24952"
"RU-polesani-pRHifYmHw","0","animali","collie","24952"
"RU-polesani-pRHifYmHw","0","animali","beagle","32674"
"RU-polesani-pRHifYmHw","0","animali","pipistrello","37197"
"RU-polesani-pRHifYmHw","0","animali","gufo","41352"
"RU-polesani-pRHifYmHw","0","animali","aquila","46047"
"RU-polesani-pRHifYmHw","0","animali","reale","46047"
"RU-polesani-pRHifYmHw","0","animali","aquila","46047"
"RU-polesani-pRHifYmHw","0","animali","canarino","53881"
"RU-polesani-pRHifYmHw","0","animali","cardellino","57372"
"RU-polesani-pRHifYmHw","1","frutta","pappagallo","61193"
"RU-polesani-pRHifYmHw","1","frutta","brasiliano","61193"
"RU-polesani-pRHifYmHw","1","frutta","in","61193"
"RU-polesani-pRHifYmHw","1","frutta","merlo","61193"
"RU-polesani-pRHifYmHw","1","frutta","indiano","61193"
"RU-polesani-pRHifYmHw","1","frutta","banane","4753"
"RU-polesani-pRHifYmHw","1","frutta","pesche","4753"
"RU-polesani-pRHifYmHw","1","frutta","non","11159"
"RU-polesani-pRHifYmHw","1","frutta","ci","11159"
"RU-polesani-pRHifYmHw","1","frutta","pesche","11159"
"RU-polesani-pRHifYmHw","1","frutta","fichi","22006"
"RU-polesani-pRHifYmHw","1","frutta","fichi","22006"
"RU-polesani-pRHifYmHw","1","frutta","d'india","22006"
"RU-polesani-pRHifYmHw","1","frutta","platano","30841"
"RU-polesani-pRHifYmHw","1","frutta","ciliegie","49460"
"RU-polesani-pRHifYmHw","1","frutta","cachi","49460"
"RU-polesani-pRHifYmHw","2","verdura","pomodori","9971"
"RU-polesani-pRHifYmHw","2","verdura","patate","12370"
"RU-polesani-pRHifYmHw","2","verdura","carote","19889"
"RU-polesani-pRHifYmHw","2","verdura","rosmarino","27982"
"RU-polesani-pRHifYmHw","2","verdura","fai","40250"
"RU-polesani-pRHifYmHw","2","verdura","alloro","44650"
"RU-polesani-pRHifYmHw","2","verdura","basilico","56920"
"RU-polesani-pRHifYmHw","2","verdura","menta","59388"
"RU-polesani-pRHifYmHw","3","animali","cobra","13360"
"RU-polesani-pRHifYmHw","3","animali","honda","18877"
"RU-polesani-pRHifYmHw","3","animali","pitone","23267"
"RU-polesani-pRHifYmHw","3","animali","reticolato","23267"
"RU-polesani-pRHifYmHw","3","animali","boa","31496"
"RU-polesani-pRHifYmHw","3","animali","balcon","31496"
"RU-polesani-pRHifYmHw","3","animali","strictor","31496"
"RU-polesani-pRHifYmHw","3","animali","beagle","37277"
"RU-polesani-pRHifYmHw","3","animali","border","40394"
"RU-polesani-pRHifYmHw","3","animali","collie","40394"
"RU-polesani-pRHifYmHw","3","animali","per","51158"
"RU-polesani-pRHifYmHw","3","animali","chiamare","51158"
"RU-polesani-pRHifYmHw","3","animali","nuova","51158"
"RU-polesani-pRHifYmHw","3","animali","pastore","51158"
"RU-polesani-pRHifYmHw","3","animali","tedesco","51158"
"RU-polesani-pRHifYmHw","4","frutta","ciliegie","7433"
"RU-polesani-pRHifYmHw","4","frutta","pesche","7433"
"RU-polesani-pRHifYmHw","4","frutta","pesche","7433"
"RU-polesani-pRHifYmHw","4","frutta","noci","7433"
"RU-polesani-pRHifYmHw","4","frutta","banane","11939"
"RU-polesani-pRHifYmHw","4","frutta","cocco","17349"
"RU-polesani-pRHifYmHw","4","frutta","mango","20615"
"RU-polesani-pRHifYmHw","4","frutta","papaya","20615"
"RU-polesani-pRHifYmHw","4","frutta","fragole","44719"
"RU-polesani-pRHifYmHw","4","frutta","e","53035"
"RU-polesani-pRHifYmHw","4","frutta","poi","53035"
"RU-polesani-pRHifYmHw","4","frutta","ciliegie","59337"
"RU-polesani-pRHifYmHw","4","frutta","cachi","59337"
"RU-polesani-pRHifYmHw","4","frutta","kiwi","59337"
"RU-polesani-pRHifYmHw","5","verdura","cipolla","4287"
"RU-polesani-pRHifYmHw","5","verdura","aglio","4287"
"RU-polesani-pRHifYmHw","5","verdura","cipolla","7815"
"RU-polesani-pRHifYmHw","5","verdura","aglio","7815"
"RU-polesani-pRHifYmHw","5","verdura","patate","11062"
"RU-polesani-pRHifYmHw","5","verdura","patata","13335"
"RU-polesani-pRHifYmHw","5","verdura","americana","13335"
"RU-polesani-pRHifYmHw","5","verdura","barbabietola","21229"
"RU-polesani-pRHifYmHw","5","verdura","barbabietola","21229"
"RU-polesani-pRHifYmHw","5","verdura","da","21229"
"RU-polesani-pRHifYmHw","5","verdura","zucchero","21229"
"RU-polesani-pRHifYmHw","5","verdura","pomodori","33759"
"RU-polesani-pRHifYmHw","5","verdura","pomodori","37926"
"RU-polesani-pRHifYmHw","5","verdura","ciliegini","37926"
"RU-polesani-pRHifYmHw","5","verdura","sinceramente","51836"
"RU-polesani-pRHifYmHw","5","verdura","cos'è","51836"
"RU-polesani-pRHifYmHw","5","verdura","il","51836"
"RU-polesani-pRHifYmHw","5","verdura","nord","51836"
"RU-polesani-pRHifYmHw","5","verdura","spinaci","58053"
"RU-polesani-pRHifYmHw","5","verdura","insalata","58053"
"RU-polesani-kpY0hNn5g","0","animali","cane","4411"
"RU-polesani-kpY0hNn5g","0","animali","gatto","4411"
"RU-polesani-kpY0hNn5g","0","animali","cane","13991"
"RU-polesani-kpY0hNn5g","0","animali","gatto","13991"
"RU-polesani-kpY0hNn5g","0","animali","poi","13991"
"RU-polesani-kpY0hNn5g","0","animali","leone","18554"
"RU-polesani-kpY0hNn5g","0","animali","leonessa","18554"
"RU-polesani-kpY0hNn5g","0","animali","coccodrillo","26726"
"RU-polesani-kpY0hNn5g","0","animali","coccodrillo","28503"
"RU-polesani-kpY0hNn5g","0","animali","tartaruga","34142"
"RU-polesani-kpY0hNn5g","0","animali","lumaca","36408"
"RU-polesani-kpY0hNn5g","0","animali","maiale","45271"
"RU-polesani-kpY0hNn5g","0","animali","gallina","51760"
"RU-polesani-kpY0hNn5g","0","animali","galline","51760"
"RU-polesani-kpY0hNn5g","0","animali","gallina","51760"
"RU-polesani-kpY0hNn5g","1","frutta","ciliegie","2741"
"RU-polesani-kpY0hNn5g","1","frutta","banane","6917"
"RU-polesani-kpY0hNn5g","1","frutta","mele","6917"
"RU-polesani-kpY0hNn5g","1","frutta","la","13676"
"RU-polesani-kpY0hNn5g","1","frutta","pera","13676"
"RU-polesani-kpY0hNn5g","1","frutta","uva","26103"
"RU-polesani-kpY0hNn5g","1","frutta","pecora","42303"
"RU-polesani-kpY0hNn5g","1","frutta","ciliegie","49188"
"RU-polesani-kpY0hNn5g","1","frutta","mirtilli","52593"
"RU-polesani-kpY0hNn5g","2","verdura","cavolfiori","6166"
"RU-polesani-kpY0hNn5g","2","verdura","insalata","6166"
"RU-polesani-kpY0hNn5g","2","verdura","cavolfiori","11232"
"RU-polesani-kpY0hNn5g","2","verdura","insalata","11232"
"RU-polesani-kpY0hNn5g","2","verdura","finocchi","14980"
"RU-polesani-kpY0hNn5g","2","verdura","spinaci","38740"
"RU-polesani-kpY0hNn5g","2","verdura","insalata","43772"
"RU-polesani-kpY0hNn5g","2","verdura","spinaci","45948"
"RU-polesani-kpY0hNn5g","2","verdura","pesca","59541"
"RU-polesani-kpY0hNn5g","3","animali","coccodrillo","6435"
"RU-polesani-kpY0hNn5g","3","animali","serpente","6435"
"RU-polesani-kpY0hNn5g","3","animali","nella","35987"
"RU-polesani-kpY0hNn5g","3","animali","fattoria","35987"
"RU-polesani-kpY0hNn5g","3","animali","che","35987"
"RU-polesani-kpY0hNn5g","3","animali","c'è","35987"
"RU-polesani-kpY0hNn5g","3","animali","gallina","35987"
"RU-polesani-kpY0hNn5g","3","animali","maiale","40047"
"RU-polesani-kpY0hNn5g","4","frutta","uva","7042"
"RU-polesani-kpY0hNn5g","4","frutta","poi","7042"
"RU-polesani-kpY0hNn5g","4","frutta","ciliegie","15695"
"RU-polesani-kpY0hNn5g","4","frutta","pesche","45843"
"RU-polesani-kpY0hNn5g","4","frutta","banane","45843"
"RU-polesani-kpY0hNn5g","5","verdura","verdura","7686"
"RU-polesani-kpY0hNn5g","5","verdura","che","7686"
"RU-polesani-kpY0hNn5g","5","verdura","mangi","7686"
"RU-polesani-kpY0hNn5g","5","verdura","di","7686"
"RU-polesani-kpY0hNn5g","5","verdura","solito","7686"
"RU-polesani-kpY0hNn5g","5","verdura","insalata","9911"
"RU-polesani-kpY0hNn5g","5","verdura","insalata","12977"
"RU-polesani-kpY0hNn5g","5","verdura","spinaci","27674"
"RU-polesani-kpY0hNn5g","5","verdura","insalata","27674"
"RU-polesani-kpY0hNn5g","5","verdura","insalata","34193"
"RU-polesani-kpY0hNn5g","5","verdura","cipolla","39321"
"RU-polesani-kpY0hNn5g","5","verdura","cipolla","39321"
"RU-polesani-kpY0hNn5g","5","verdura","polenta","48417"
"RU-polesani-ImU4h0wRU","0","animali","elefante","4200"
"RU-polesani-ImU4h0wRU","0","animali","elefante","4200"
"RU-polesani-ImU4h0wRU","0","animali","napoleone","12633"
"RU-polesani-ImU4h0wRU","0","animali","pesce","18535"
"RU-polesani-ImU4h0wRU","0","animali","serpente","34235"
"RU-polesani-ImU4h0wRU","1","frutta","banana","10112"
"RU-polesani-ImU4h0wRU","1","frutta","cinese","12284"
"RU-polesani-ImU4h0wRU","1","frutta","dai","51368"
"RU-polesani-ImU4h0wRU","1","frutta","prova","51368"
"RU-polesani-ImU4h0wRU","1","frutta","a","51368"
"RU-polesani-ImU4h0wRU","1","frutta","pensare","51368"
"RU-polesani-ImU4h0wRU","1","frutta","a","51368"
"RU-polesani-ImU4h0wRU","1","frutta","un","51368"
"RU-polesani-ImU4h0wRU","1","frutta","altro","51368"
"RU-polesani-ImU4h0wRU","1","frutta","po'","51368"
"RU-polesani-ImU4h0wRU","1","frutta","di","51368"
"RU-polesani-ImU4h0wRU","1","frutta","frutta","51368"
"RU-polesani-ImU4h0wRU","1","frutta","che","51368"
"RU-polesani-ImU4h0wRU","1","frutta","ti","51368"
"RU-polesani-ImU4h0wRU","1","frutta","viene","51368"
"RU-polesani-ImU4h0wRU","1","frutta","in","51368"
"RU-polesani-ImU4h0wRU","1","frutta","mente","51368"
"RU-polesani-ImU4h0wRU","2","verdura","insalata","16943"
"RU-polesani-ImU4h0wRU","2","verdura","radicchio","16943"
"RU-polesani-ImU4h0wRU","2","verdura","zucchine","27506"
"RU-polesani-ImU4h0wRU","2","verdura","zucchine","36138"
"RU-polesani-ImU4h0wRU","2","verdura","peperone","56300"
"RU-polesani-ImU4h0wRU","2","verdura","melanzane","60712"
"RU-polesani-ImU4h0wRU","3","animali","elefante","3343"
"RU-polesani-ImU4h0wRU","3","animali","elefante","14345"
"RU-polesani-ImU4h0wRU","3","animali","cavallo","14345"
"RU-polesani-ImU4h0wRU","3","animali","leone","16425"
"RU-polesani-ImU4h0wRU","3","animali","che","40585"
"RU-polesani-ImU4h0wRU","3","animali","animali","40585"
"RU-polesani-ImU4h0wRU","3","animali","ci","40585"
"RU-polesani-ImU4h0wRU","3","animali","sono","40585"
"RU-polesani-ImU4h0wRU","3","animali","nella","40585"
"RU-polesani-ImU4h0wRU","3","animali","fattoria","40585"
"RU-polesani-ImU4h0wRU","4","frutta","sai","18152"
"RU-polesani-ImU4h0wRU","4","frutta","che","18152"
"RU-polesani-ImU4h0wRU","4","frutta","mancano","18152"
"RU-polesani-ImU4h0wRU","4","frutta","40","18152"
"RU-polesani-ImU4h0wRU","4","frutta","secondi","18152"
"RU-polesani-ImU4h0wRU","4","frutta","cinese","24535"
"RU-polesani-ImU4h0wRU","4","frutta","ananas","44670"
"RU-polesani-ImU4h0wRU","5","verdura","cipolla","17125"
"RU-polesani-HaL0tbs7w","0","animali","tutti","4142"
"RU-polesani-HaL0tbs7w","0","animali","i","4142"
"RU-polesani-HaL0tbs7w","0","animali","nomi","4142"
"RU-polesani-HaL0tbs7w","0","animali","di","4142"
"RU-polesani-HaL0tbs7w","0","animali","animali","4142"
"RU-polesani-HaL0tbs7w","0","animali","pensa","9101"
"RU-polesani-HaL0tbs7w","0","animali","che","9101"
"RU-polesani-HaL0tbs7w","0","animali","animali","9101"
"RU-polesani-HaL0tbs7w","0","animali","conosci","9101"
"RU-polesani-HaL0tbs7w","0","animali","non","14193"
"RU-polesani-HaL0tbs7w","0","animali","pensare","14193"
"RU-polesani-HaL0tbs7w","0","animali","a","14193"
"RU-polesani-HaL0tbs7w","0","animali","leggere","14193"
"RU-polesani-HaL0tbs7w","0","animali","che","14193"
"RU-polesani-HaL0tbs7w","0","animali","scade","14193"
"RU-polesani-HaL0tbs7w","0","animali","il","14193"
"RU-polesani-HaL0tbs7w","0","animali","tempo","14193"
"RU-polesani-HaL0tbs7w","0","animali","dimmi","18205"
"RU-polesani-HaL0tbs7w","0","animali","i","18205"
"RU-polesani-HaL0tbs7w","0","animali","nomi","18205"
"RU-polesani-HaL0tbs7w","0","animali","degli","18205"
"RU-polesani-HaL0tbs7w","0","animali","animali","18205"
"RU-polesani-HaL0tbs7w","0","animali","che","18205"
"RU-polesani-HaL0tbs7w","0","animali","conosci","18205"
"RU-polesani-HaL0tbs7w","0","animali","tigre","30526"
"RU-polesani-HaL0tbs7w","0","animali","giaguaro","33024"
"RU-polesani-HaL0tbs7w","0","animali","ghepardo","37261"
"RU-polesani-HaL0tbs7w","0","animali","leopardo","37261"
"RU-polesani-HaL0tbs7w","0","animali","antilope","40927"
"RU-polesani-HaL0tbs7w","1","frutta","tutti","6897"
"RU-polesani-HaL0tbs7w","1","frutta","i","6897"
"RU-polesani-HaL0tbs7w","1","frutta","nomi","6897"
"RU-polesani-HaL0tbs7w","1","frutta","di","6897"
"RU-polesani-HaL0tbs7w","1","frutta","frutta","6897"
"RU-polesani-HaL0tbs7w","1","frutta","che","6897"
"RU-polesani-HaL0tbs7w","1","frutta","conosci","6897"
"RU-polesani-HaL0tbs7w","1","frutta","che","10479"
"RU-polesani-HaL0tbs7w","1","frutta","frutta","10479"
"RU-polesani-HaL0tbs7w","1","frutta","conosci","10479"
"RU-polesani-HaL0tbs7w","1","frutta","banana","13320"
"RU-polesani-HaL0tbs7w","1","frutta","mela","16335"
"RU-polesani-HaL0tbs7w","1","frutta","arancia","20256"
"RU-polesani-HaL0tbs7w","1","frutta","uva","48040"
"RU-polesani-HaL0tbs7w","1","frutta","mandarino","53036"
"RU-polesani-HaL0tbs7w","1","frutta","mandarancio","55843"
"RU-polesani-HaL0tbs7w","2","verdura","che","5322"
"RU-polesani-HaL0tbs7w","2","verdura","verdura","5322"
"RU-polesani-HaL0tbs7w","2","verdura","conosci","5322"
"RU-polesani-HaL0tbs7w","2","verdura","dai","17612"
"RU-polesani-HaL0tbs7w","2","verdura","la","17612"
"RU-polesani-HaL0tbs7w","2","verdura","verdura","17612"
"RU-polesani-HaL0tbs7w","2","verdura","devi","17612"
