id,category,cluster_switch_static,cluster_switch_fluid,switch_rate_static,cluster_size_static,cluster_size_fluid,perseverations,perseveration_words,intrusions,intrusion_words,avg_word_frequency,missing_word_freq_items,avg_aoa,missing_aoa_items
RU-polesani-hMnsL875k,animali,4.5,4.5,0.4017857142857143,1.6785714285714286,1.6785714285714286,2.0,"[[""volpe""], [""cammello"", ""gufo"", ""cavallo""]]",1.5,"[[""lo"", ""la""], [""e""]]",5.549017857142857,[],5.74,"[""agnello"", ""cammello"", ""cavallo"", ""cinghiale"", ""e"", ""gatto"", ""gufo"", ""la"", ""leopardo"", ""lo"", ""maiale"", ""squalo"", ""tartaruga"", ""volpe""]"
RU-polesani-jBgW7eFtA,animali,6.0,4.5,0.5142857142857142,1.5,1.9,2.0,"[[""tigre""], [""leone"", ""canguro""]]",1.5,"[[""lelefante""], [""pistacchio"", ""drago""]]",1.1711428571428573,[],5.74,"[""barboncino"", ""canguro"", ""drago"", ""elefante"", ""farfalla"", ""gatto"", ""gufo"", ""lama"", ""lelefante"", ""leone"", ""pistacchio"", ""rinoceronte"", ""serpente"", ""squalo"", ""tigre""]"
RU-polesani-kpY0hNn5g,animali,2.0,1.0,0.225,2.5,4.0,2.0,"[[""cane"", ""gallina"", ""coccodrillo"", ""gatto""], []]",1.5,"[[""poi"", ""lumaca"", ""galline""], []]",1.0163333333333333,[],8.013333333333334,"[""coccodrillo"", ""gallina"", ""galline"", ""gatto"", ""leone"", ""leonessa"", ""lumaca"", ""maiale"", ""serpente"", ""tartaruga""]"
RU-polesani-kxYxTlPTJ,animali,0.5,0.5,0.125,1.5,1.5,0.0,"[[], []]",1.0,"[[""genova"", ""uccelli""], []]",0.5,[],,"[""gatto"", ""genova"", ""ghepardo"", ""serpente"", ""uccelli""]"
RU-polesani-lhzC9P3si,animali,3.0,3.0,0.48717948717948717,1.7,1.7,0.5,"[[""cane""], []]",0.5,"[[""leopa""], []]",1.1796153846153847,[],5.423333333333333,"[""canguro"", ""capra"", ""cavallo"", ""cinghiale"", ""formica"", ""gatto"", ""giraffa"", ""ippopotamo"", ""leone"", ""leopa"", ""lepre"", ""maiale"", ""mucca""]"
RU-polesani-ll16CMh2C,animali,3.0,3.0,0.2967032967032967,1.9333333333333336,1.9333333333333336,2.0,"[[""leone""], [""cavallo""]]",2.0,"[[""le"", ""galline""], [""animali"", ""gatti""]]",1.3604395604395605,[],5.74,"[""animali"", ""cammello"", ""cavallo"", ""elefante"", ""galline"", ""gatti"", ""gatto"", ""gattopardo"", ""giraffa"", ""le"", ""leone"", ""maiale"", ""piccione"", ""rinoceronte""]"
RU-polesani-pRHifYmHw,animali,4.0,4.0,0.29705882352941176,2.0,2.0,0.5,"[[""husky""], []]",3.0,"[[""malamute"", ""siberian""], [""honda"", ""balcon"", ""strictor"", ""border""]]",1.5908529411764705,[],8.2045,"[""aquila"", ""aquilareale"", ""astice"", ""balcon"", ""canarino"", ""cardellino"", ""gufo"", ""honda"", ""pastoretedesco"", ""pipistrello"", ""pitonereticolato"", ""siberian"", ""strictor""]"
RU-polesani-qNuSqz4Is,animali,3.0,3.0,0.21031746031746032,2.583333333333333,2.583333333333333,2.0,"[[""giraffa"", ""e"", ""levriero""], [""pesce""]]",3.0,"[[""allora"", ""oppure"", ""e"", ""e"", ""dopo""], [""anche""]]",0.7075,[],7.37,"[""allora"", ""anche"", ""dopo"", ""e"", ""elefante"", ""giraffa"", ""leone"", ""leopardo"", ""levriero"", ""oppure"", ""pesce"", ""pipistrello"", ""serpente"", ""sgombro"", ""tigre"", ""topo""]"
RU-polesani-rp9I6xXoC,animali,4.0,3.5,0.31547619047619047,2.0833333333333335,2.25,1.0,"[[""cane"", ""gatto""], []]",3.0,"[[""allora"", ""anitra"", ""lho"", ""detto""], [""gli"", ""animali""]]",1.4692857142857143,[],5.5025,"[""allora"", ""animali"", ""anitra"", ""barbagianni"", ""cavallo"", ""civetta"", ""detto"", ""gallina"", ""gallo"", ""gatto"", ""giraffa"", ""gli"", ""lho"", ""oca"", ""ornitorinco"", ""orso"", ""piccione""]"
RU-polesani-v4Wu11nHM,animali,3.0,3.0,0.25,1.5,1.5,2.0,"[[""coniglio""]]",6.0,"[[""gli"", ""animali"", ""server"", ""biforcuta"", ""lho"", ""detto""]]",1.4375,[],7.84,"[""animali"", ""biforcuta"", ""coniglio"", ""detto"", ""gatto"", ""gli"", ""lho"", ""serpente""]"
RU-polesani-04Oc7ARXs,frutta,0.0,0.0,0.0,2.0,2.0,0.0,[[]],1.0,"[[""ora""]]",1.1433333333333333,[],,"[""mela"", ""ora"", ""prugna""]"
RU-polesani-3qRrmlFKJ,frutta,0.0,0.0,0.0,2.0,2.0,1.0,"[[""ciliegia""]]",2.0,"[[""pesce"", ""melanzana""]]",0.5,[],,"[""ciliegia"", ""melanzana"", ""pesce""]"
RU-polesani-8dy2Rawau,frutta,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[[], []]",1.0,"[[""macedonia"", ""melone""], []]",3.91,[],3.78,"[""arancia"", ""macedonia"", ""mela"", ""melone""]"
RU-polesani-A0lPdZlCl,frutta,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",1.0,"[[""allora"", ""frutta""], []]",2.7800000000000002,[],6.0,"[""allora"", ""frutta""]"
RU-polesani-CJE1Jr0vU,frutta,1.5,1.5,0.24285714285714285,2.0833333333333335,2.0833333333333335,0.5,"[[""ciliegia""], []]",1.0,"[[""mannarino"", ""melone""], []]",0.5,[],,"[""albicocca"", ""arancia"", ""ciliegia"", ""fragola"", ""mandarino"", ""mannarino"", ""melone"", ""pesca""]"
RU-polesani-D0Suet2f7,frutta,8.5,8.5,0.5669642857142857,1.3666666666666667,1.3666666666666667,1.0,"[[], [""avocado"", ""fragola""]]",2.0,"[[""al"", ""mazzarino""], [""al"", ""ananas""]]",1.4299553571428572,[],7.3252500000000005,"[""al"", ""albicocca"", ""ananas"", ""arancia"", ""ciliegia"", ""fragola"", ""limone"", ""mandarino"", ""mazzarino"", ""mela"", ""pera"", ""pesca""]"
RU-polesani-FocGA2CE2,frutta,0.5,0.5,0.16666666666666666,2.25,2.25,0.0,"[[], []]",0.0,"[[], []]",0.5,[],,"[""mandarino"", ""mela"", ""pera"", ""pesca""]"
RU-polesani-HUbixjIs5,frutta,4.0,4.0,0.5151515151515151,1.5,1.5,1.0,"[[""ciliegia""], []]",1.0,"[[""frutta"", ""dopo""], []]",1.853560606060606,[],5.67,"[""arancia"", ""ciliegia"", ""cocco"", ""dopo"", ""fragola"", ""frutta"", ""mela"", ""pera""]"
RU-polesani-HaL0tbs7w,frutta,2.5,2.5,0.5833333333333333,1.0,1.0,0.0,"[[], []]",0.5,"[[""mandarancio""], []]",3.91,[],3.78,"[""arancia"", ""mandarancio"", ""mandarino"", ""mela"", ""uva""]"
RU-polesani-IPp7w7G23,frutta,-0.5,-0.5,-0.25,,,0.0,"[[], []]",1.0,"[[""pesche"", ""mele""], []]",0.5,[],,"[""ciliegia"", ""mele"", ""pesche""]"
RU-polesani-IkU3LH7Hn,frutta,1.5,1.5,0.13636363636363635,1.375,1.375,1.0,"[[], [""mandarino"", ""mela""]]",2.0,"[[], [""cocomero"", ""melone"", ""alla"", ""e""]]",0.5,[],,"[""albicocca"", ""alla"", ""arancia"", ""cocomero"", ""e"", ""mandarino"", ""mela"", ""melone"", ""pesca""]"
RU-polesani-ImU4h0wRU,frutta,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],10.73,[],3.78,[]
RU-polesani-ORJwdZCuL,frutta,3.0,3.0,0.5,1.0,1.0,0.5,"[[""kiwi""], []]",2.0,"[[""allora"", ""limoni"", ""dopo""], [""susine""]]",2.488125,[],5.984999999999999,"[""allora"", ""arancia"", ""dopo"", ""limoni"", ""pesca"", ""susine""]"
RU-polesani-RP0LHvUI6,frutta,0.0,0.0,0.0,2.0,2.0,0.0,[[]],1.0,"[[""ananas""]]",0.5,[],,"[""ananas"", ""ciliegia"", ""fragola""]"
RU-polesani-RPRiVglm2,frutta,5.0,5.0,0.6507936507936507,1.1,1.1,1.5,"[[""arancia"", ""kiwi""], [""arancia""]]",1.5,"[[], [""allora"", ""fragole"", ""ananas""]]",1.8546031746031746,[],5.984999999999999,"[""allora"", ""ananas"", ""arancia"", ""cocco"", ""fragole"", ""mela"", ""uva""]"
RU-polesani-RXIWzf1hR,frutta,2.5,2.5,0.2833333333333333,1.55,1.55,3.0,"[[""pesca"", ""banana""], [""banana"", ""cocomero""]]",2.5,"[[""frutta"", ""cocomero""], [""cocomero"", ""insalata"", ""cocomero""]]",4.251,[],3.78,"[""cocomero"", ""frutta"", ""insalata"", ""mela"", ""pera"", ""pesca""]"
RU-polesani-ZgFZebhb8,frutta,5.0,5.0,0.8333333333333334,1.0,1.0,2.0,"[[""pesca"", ""banana""]]",0.0,[[]],3.91,[],3.78,"[""ciliegia"", ""pesca"", ""pompelmo""]"
RU-polesani-g8fky3Brq,frutta,0.5,0.5,0.08333333333333333,1.75,1.75,1.0,"[[""banana""], [""pesca""]]",3.0,"[[""cipolla"", ""manuel"", ""melone""], [""olive"", ""cocomero"", ""adidas""]]",2.205,[],5.2299999999999995,"[""adidas"", ""cipolla"", ""cocomero"", ""manuel"", ""melone"", ""pesca""]"
RU-polesani-hMnsL875k,frutta,0.0,0.0,0.0,2.5,2.5,0.5,"[[""melograno""], []]",3.5,"[[""arance"", ""mele"", ""mandarini"", ""clementini""], [""arance"", ""banane"", ""fragole""]]",0.5,[],,"[""arance"", ""banane"", ""ciliegia"", ""clementini"", ""fragole"", ""lampone"", ""mandarini"", ""mele"", ""melograno"", ""pesca""]"
RU-polesani-jBgW7eFtA,frutta,1.5,1.5,0.29166666666666663,1.3333333333333335,1.3333333333333335,0.5,"[[], [""ananas""]]",2.0,"[[""ananas""], [""ficco"", ""ananas"", ""ananas""]]",0.5175000000000001,[],11.53,"[""ananas"", ""ciliegia"", ""ficco"", ""fragola"", ""mandarino"", ""pesca""]"
RU-polesani-kpY0hNn5g,frutta,0.5,0.5,0.25,1.0,1.0,0.0,"[[], []]",0.0,"[[], []]",0.5,[],,"[""pera"", ""uva""]"
RU-polesani-lhzC9P3si,frutta,-0.5,-0.5,-0.5,,,0.0,"[[], []]",2.5,"[[""mail"", ""uova"", ""prigioniero"", ""angurie""], [""auguri""]]",4.134,[],4.65,"[""angurie"", ""auguri"", ""guaran\u00e0"", ""prigioniero"", ""uova""]"
RU-polesani-ll16CMh2C,frutta,2.5,2.5,0.3611111111111111,1.4583333333333335,1.4583333333333335,1.5,"[[""banana""], [""cachi"", ""banana""]]",2.5,"[[""ciliegie"", ""girasole"", ""nerone"", ""an""], [""cera""]]",106.89277777777778,[],4.41,"[""an"", ""cachi"", ""cera"", ""ciliegie"", ""fragola"", ""girasole"", ""mela"", ""nerone""]"
RU-polesani-pRHifYmHw,frutta,2.5,2.5,0.5666666666666667,1.0,1.0,0.0,"[[], []]",0.5,"[[""ciliegie""], []]",0.7030000000000001,[],8.873333333333333,"[""cachi"", ""ciliegie"", ""cocco"", ""platano""]"
RU-polesani-qNuSqz4Is,frutta,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",0.0,"[[], []]",0.64,[],7.56,"[""albicocca""]"
RU-polesani-rp9I6xXoC,frutta,5.5,5.5,0.465034965034965,1.4761904761904763,1.4761904761904763,1.5,"[[""banana""], [""mela"", ""pera""]]",2.5,"[[""fagiano"", ""frutta""], [""mostrami"", ""frutta"", ""ananas""]]",1.846958041958042,[],6.993333333333334,"[""ananas"", ""ciliegia"", ""fagiano"", ""fragola"", ""frutta"", ""mela"", ""mostrami"", ""pera"", ""pompelmo"", ""susina"", ""uva""]"
RU-polesani-v4Wu11nHM,frutta,1.5,1.5,0.375,1.0,1.0,0.0,"[[], []]",0.0,"[[], []]",6.893750000000001,[],3.78,"[""mandarino"", ""pera"", ""uva""]"
RU-polesani-3qRrmlFKJ,verdura,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",1.0,"[[""cilie"", ""rape""], []]",3.0833333333333335,[],10.74,"[""cilie"", ""melanzana"", ""pomodoro""]"
RU-polesani-8dy2Rawau,verdura,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""carota""]"
RU-polesani-A0lPdZlCl,verdura,0.0,0.0,0.0,2.0,2.0,1.0,"[[""sedano""]]",1.0,"[[""aspetta""]]",0.5,[],,"[""aspetta"", ""sedano""]"
RU-polesani-CJE1Jr0vU,verdura,2.0,2.0,0.20833333333333331,1.875,1.875,2.5,"[[], [""rosmarino"", ""insalata"", ""cipolla"", ""patate"", ""basilico""]]",3.5,"[[""broccoli"", ""patate""], [""insalata"", ""patate"", ""lavanda"", ""insalata"", ""patate""]]",0.6475,[],5.2,"[""aglio"", ""basilico"", ""cipolla"", ""insalata"", ""lavanda"", ""patate"", ""rosmarino"", ""salvia""]"
RU-polesani-D0Suet2f7,verdura,4.0,4.0,0.41666666666666663,1.2999999999999998,1.2999999999999998,0.0,"[[], []]",3.5,"[[""insalata"", ""cavolfiori""], [""insalata"", ""ravioli"", ""di"", ""cavolfiori"", ""peperoni""]]",0.5929166666666666,[],14.8975,"[""barbabietola"", ""carota"", ""cavolettidibruxelles"", ""cavolfiori"", ""cimedirapa"", ""cipolla"", ""di"", ""finocchio"", ""insalata"", ""melanzana"", ""peperoni"", ""rapa""]"
RU-polesani-FocGA2CE2,verdura,0.5,0.5,0.16666666666666666,1.0,1.0,0.0,"[[], []]",1.5,"[[""insalata""], [""carote"", ""pastina""]]",0.5,[],,"[""carote"", ""cavolfiore"", ""insalata"", ""lattuga"", ""pastina""]"
RU-polesani-HTukLzwZe,verdura,0.5,0.5,0.1,1.5,1.5,0.5,"[[], [""zucca""]]",2.0,"[[""pomodori"", ""la"", ""insalata""], [""insalata""]]",7.302000000000001,[],17.67,"[""insalata"", ""la"", ""pomodori"", ""zucca""]"
RU-polesani-HUbixjIs5,verdura,0.0,0.0,0.0,1.0,1.0,0.0,[[]],1.0,"[[""spinaci""]]",0.5,[],,"[""spinaci"", ""zucca""]"
RU-polesani-HaL0tbs7w,verdura,0.0,0.0,0.0,1.0,1.0,0.0,[[]],2.0,"[[""piselli"", ""carote""]]",0.5,[],,"[""carote"", ""piselli"", ""verza""]"
RU-polesani-IPp7w7G23,verdura,0.0,0.0,0.0,1.0,1.0,0.0,[[]],2.0,"[[""catalogna"", ""fine""]]",199.69333333333336,[],7.44,"[""carota"", ""catalogna""]"
RU-polesani-IkU3LH7Hn,verdura,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""carciofo""]"
RU-polesani-ImU4h0wRU,verdura,0.5,0.5,0.08333333333333333,1.0,1.0,0.5,"[[""zucchine""], []]",2.0,"[[""insalata"", ""zucchine"", ""zucchine"", ""melanzane""], []]",0.46166666666666667,[],17.67,"[""cipolla"", ""insalata"", ""melanzane"", ""peperone"", ""zucchine""]"
RU-polesani-ORJwdZCuL,verdura,1.0,1.0,0.15000000000000002,2.0,2.0,1.5,"[[""radicchio""], [""radicchio"", ""e""]]",3.5,"[[""allora"", ""trevigiano""], [""trevigiano"", ""e"", ""cappuccio"", ""e"", ""rosso""]]",0.362,[],17.67,"[""allora"", ""cappuccio"", ""cavolo"", ""cavolocappuccio"", ""e"", ""lattuga"", ""rosso"", ""trevigiano"", ""verza""]"
RU-polesani-RP0LHvUI6,verdura,0.0,0.0,0.0,2.0,2.0,1.0,"[[""pomodoro""]]",0.0,[[]],0.5,[],,"[""pomodoro""]"
RU-polesani-RPRiVglm2,verdura,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",1.0,"[[], [""piselli"", ""cavolfiori""]]",0.5,[],,"[""cavolfiori"", ""cipolla"", ""piselli""]"
RU-polesani-RXIWzf1hR,verdura,0.0,0.0,0.0,1.0,1.0,0.0,[[]],1.0,"[[""cocomero""]]",0.5,[],,"[""cocomero"", ""melanzana""]"
RU-polesani-ZgFZebhb8,verdura,0.0,0.0,0.0,1.0,1.0,0.0,"[[], []]",1.5,"[[""insalata""], [""carote"", ""zucchine""]]",0.5,[],,"[""carote"", ""cavolfiore"", ""insalata"", ""zucchine""]"
RU-polesani-g8fky3Brq,verdura,2.5,2.5,0.3571428571428571,1.0,1.0,0.5,"[[], [""cipolla""]]",3.5,"[[""salta"", ""canzone"", ""carote"", ""pomodori""], [""buonanotte"", ""broccoli"", ""rape""]]",1.7335714285714285,[],7.970000000000001,"[""buonanotte"", ""canzone"", ""carote"", ""cavolfiore"", ""cipolla"", ""pomodori"", ""pomodoro"", ""salta"", ""sedano""]"
RU-polesani-hMnsL875k,verdura,0.0,0.0,0.0,2.0,2.0,1.0,"[[""cavoloverza""]]",0.0,[[]],0.5,[],,"[""cavoloverza""]"
RU-polesani-kpY0hNn5g,verdura,0.0,0.0,0.0,2.0,2.0,1.0,"[[""cipolla""]]",1.0,"[[""polenta""]]",0.37333333333333335,[],,"[""cipolla"", ""polenta""]"
RU-polesani-pRHifYmHw,verdura,1.0,1.0,0.1111111111111111,2.666666666666667,2.666666666666667,1.5,"[[], [""barbabietola"", ""cipolla"", ""aglio""]]",2.0,"[[""fai"", ""alloro""], [""patate"", ""americana""]]",0.5,[],,"[""aglio"", ""alloro"", ""americana"", ""barbabietola"", ""basilico"", ""cipolla"", ""fai"", ""menta"", ""patata"", ""patate"", ""rosmarino""]"
RU-polesani-qNuSqz4Is,verdura,0.5,0.5,0.1,1.0,1.0,0.0,"[[], []]",2.5,"[[""passata"", ""di"", ""pomodori""], [""fagioli"", ""piselli""]]",0.819,[],,"[""di"", ""fagioli"", ""passata"", ""piselli"", ""pomodori"", ""pomodoro"", ""sedano""]"
RU-polesani-rp9I6xXoC,verdura,4.0,4.0,0.5714285714285714,1.25,1.25,1.5,"[[""cipolla""], [""cipolla"", ""sedano""]]",1.0,"[[""salata""], [""insalata""]]",0.46714285714285714,[],17.67,"[""carota"", ""cipolla"", ""insalata"", ""patata"", ""salata"", ""sedano"", ""spinacio""]"
RU-polesani-v4Wu11nHM,verdura,0.5,0.5,0.25,1.0,1.0,0.0,"[[], []]",0.0,"[[], []]",0.5,[],,"[""carota"", ""rucola""]"
