id,category,cluster_switch_static,cluster_switch_fluid,switch_rate_static,cluster_size_static,cluster_size_fluid,perseverations,perseveration_words,intrusions,intrusion_words,avg_word_frequency,missing_word_freq_items,avg_aoa,missing_aoa_items
PNRR-CA-ED-rixI7hHV3,frutta,0.0,0.0,0.0,1.0,1.0,0.0,[[]],0.0,[[]],0.5,[],,"[""pera""]"
PNRR-CA-FM-opQYDF3T5,frutta,7.5,7.5,0.5357142857142857,1.3142857142857143,1.3142857142857143,3.0,"[[""kiwi"", ""pera""], [""kiwi"", ""mela"", ""pera"", ""banana""]]",3.0,"[[""melone"", ""anguria"", ""ananas"", ""noce""], [""clementino"", ""anguria""]]",1.270714285714286,[],6.615,"[""ananas"", ""anguria"", ""arancia"", ""cachi"", ""ciliegia"", ""clementino"", ""mandarino"", ""mela"", ""melone"", ""noce"", ""pera"", ""pesca"", ""susina"", ""uva""]"
PNRR-CA-GF-47wm7VCAS,frutta,4.0,4.0,0.36363636363636365,1.4,1.4,0.0,[[]],4.0,"[[""arancio"", ""ananas"", ""palline"", ""neri""]]",1.4554545454545456,[],5.67,"[""ananas"", ""arancio"", ""fragola"", ""limone"", ""mela"", ""neri"", ""palline"", ""pera"", ""uva""]"
PNRR-FE-PNRRFE056-97kH9yAVv,frutta,2.0,2.0,0.19090909090909092,2.666666666666667,2.666666666666667,2.0,"[[""albicocca"", ""lampone""], [""fragola""]]",2.5,"[[""poi""], [""\u00e8"", ""diverso"", ""bicocca"", ""caco""]]",1.468,[],5.975,"[""albicocca"", ""bicocca"", ""caco"", ""ciliegia"", ""diverso"", ""fragola"", ""lampone"", ""mela"", ""pera"", ""\u00e8""]"
B10-gVKbNaY6G,verdura,14.0,14.0,0.5550986842105263,1.5138888888888888,1.5138888888888888,7.0,"[[""cavolonero"", ""melanzana"", ""cavolettidibruxelles"", ""cavolfiore"", ""zucca""], [""melanzana"", ""cavoloverza"", ""zucchina"", ""cavolettidibruxelles"", ""peperone"", ""cavolocappuccio"", ""cavolfiore"", ""cipolla""]]",2.5,"[[""il"", ""asparago""], [""mo"", ""esco"", ""iceberg""]]",0.5203125,[],8.21,"[""aglio"", ""asparago"", ""bietola"", ""broccolo"", ""carota"", ""cavolettidibruxelles"", ""cavolfiore"", ""cavolo"", ""cavolocappuccio"", ""cavolonero"", ""cavoloverza"", ""cetriolo"", ""cicoria"", ""cipolla"", ""esco"", ""il"", ""lattuga"", ""melanzana"", ""mo"", ""peperone"", ""pomodoro"", ""porro"", ""rucola"", ""sedano"", ""verza"", ""zucca"", ""zucchina""]"
MP-Z1fUZb7tt,verdura,-0.5,-0.5,-0.25,,,0.0,"[[], []]",2.0,"[[""allora"", ""bietole""], [""pomodori"", ""eccetera""]]",0.5,[],,"[""allora"", ""bietole"", ""eccetera"", ""pomodori"", ""sedano""]"
PNRR-CA-AG-NVUuOHgdY,verdura,5.5,5.5,0.45,1.1625,1.1625,0.5,"[[""la""], []]",4.5,"[[""carote"", ""pomodori"", ""la"", ""il"", ""la""], [""allora"", ""insalata"", ""puntarelle"", ""la""]]",8.792428571428573,[],17.67,"[""allora"", ""carota"", ""carote"", ""cavolo"", ""cicoria"", ""cipolla"", ""il"", ""insalata"", ""la"", ""lattuga"", ""melanzana"", ""pomodori"", ""pomodoro"", ""puntarelle"", ""rapa"", ""sedano"", ""verza"", ""zucchina""]"
PNRR-CA-FM-opQYDF3T5,verdura,7.0,7.0,0.5393939393939393,1.1984126984126986,1.1984126984126986,2.0,"[[""prezzemolo"", ""bietola""], [""sedano"", ""bietola""]]",3.5,"[[""prezzemolo"", ""iceberg"", ""pomodori"", ""belga"", ""prezzemolo""], [""finocchi"", ""pomodori""]]",0.5433333333333333,[],8.21,"[""aglio"", ""barbabietola"", ""belga"", ""bietola"", ""carota"", ""cetriolo"", ""cipolla"", ""finocchi"", ""finocchio"", ""lattuga"", ""pomodori"", ""pomodoro"", ""prezzemolo"", ""ravanello"", ""sedano""]"
PNRR-CA-GF-47wm7VCAS,verdura,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,"[[], []]",1.0,"[[""finocchi""], [""gnocchi""]]",0.44666666666666666,[],15.75,"[""aglio"", ""cavolfiore"", ""finocchi"", ""lattuga""]"
PNRR-FE-PNRRFE056-97kH9yAVv,verdura,1.0,1.0,0.29166666666666663,1.5,1.5,1.0,"[[""bietola""], [""radicchio""]]",0.5,"[[""la""], []]",8.849166666666667,[],17.67,"[""bietola"", ""la""]"
